TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
9091,SÃO BERNARDO,MA,POVOADO MAMORANA - ZONA RURAL,0.744,470,0.828,0.109,0.019,0.034,0.063,0.891
9091,SÃO BERNARDO,MA,CENTRO - ZONA URBANA,0.715,3200,0.701,0.251,0.012,0.032,0.048,0.749
9091,SÃO BERNARDO,MA,POVOADO CURRAIS - ZONA RURAL,0.701,1078,0.844,0.12,0.007,0.024,0.036,0.88
9091,SÃO BERNARDO,MA,POVOADO SÃO RAIMUNDO - ZONA RURAL,0.696,680,0.793,0.154,0.009,0.04,0.053,0.846
9091,SÃO BERNARDO,MA,PLANALTO - ZONA URBANA,0.692,2527,0.725,0.233,0.015,0.022,0.042,0.767
9091,SÃO BERNARDO,MA,POVOADO PEDRINHAS - ZONA RURAL,0.684,503,0.744,0.193,0.028,0.028,0.064,0.808
9091,SÃO BERNARDO,MA,POVOADO BAIXA GRANDE - ZONA RURAL,0.676,665,0.82,0.138,0.021,0.015,0.043,0.863
9091,SÃO BERNARDO,MA,POVOADO INCHU - ZONA RURAL,0.676,416,0.858,0.099,0.01,0.029,0.043,0.901
9091,SÃO BERNARDO,MA,POVOADO FORMOSA - ZONA RURAL,0.669,383,0.911,0.057,0.008,0.021,0.032,0.943
9091,SÃO BERNARDO,MA,POVOADO PEDRINHAS BEIRA RIO - ZONA RURAL,0.655,128,0.812,0.125,0.047,0.016,0.063,0.875
9091,SÃO BERNARDO,MA,POVOADO PALMEIRAS - ZONA RURAL,0.653,270,0.859,0.096,0.007,0.033,0.044,0.903
9091,SÃO BERNARDO,MA,POVOADO BICUÍBA - ZONA RURAL,0.653,294,0.85,0.105,0.017,0.024,0.044,0.894
9091,SÃO BERNARDO,MA,POVOADO COQUEIRO - ZONA RURAL,0.642,720,0.846,0.132,0.007,0.011,0.022,0.868
9091,SÃO BERNARDO,MA,POVOADO MORRO DA ANINGA - ZONA RURAL,0.64,390,0.921,0.069,0.003,0.008,0.011,0.932
9091,SÃO BERNARDO,MA,POVOADO SÃO BENEDITO - ZONA RURAL,0.638,396,0.765,0.182,0.005,0.038,0.053,0.818
9091,SÃO BERNARDO,MA,CONJUNTO NOVO - ZONA URBANA,0.625,1017,0.776,0.195,0.005,0.022,0.03,0.806
9091,SÃO BERNARDO,MA,POVOADO PORTO FORMOSO - ZONA RURAL,0.61,214,0.855,0.107,0.005,0.009,0.037,0.892
9091,SÃO BERNARDO,MA,POVOADO CAJUEIRO - ZONA RURAL,0.605,475,0.829,0.147,0.004,0.017,0.023,0.852
9091,SÃO BERNARDO,MA,POVOADO MOMBAÇA - ZONA RURAL,0.604,220,0.823,0.136,0.005,0.032,0.042,0.865
9091,SÃO BERNARDO,MA,POVOADO NOVA ESPERANÇA - ZONA RURAL,0.603,415,0.769,0.188,0.005,0.031,0.043,0.812
9091,SÃO BERNARDO,MA,POVOADO MALHADA ALTA - ZONA RURAL,0.601,137,0.964,0.022,0.0,0.015,0.015,0.979
9091,SÃO BERNARDO,MA,ABREU - ZONA URBANA,0.598,336,0.827,0.143,0.009,0.021,0.03,0.857
9091,SÃO BERNARDO,MA,SALGADO - ZONA URBANA,0.592,592,0.745,0.216,0.008,0.025,0.038,0.783
9091,SÃO BERNARDO,MA,POVOADO MARRECAS - ZONA RURAL,0.577,105,0.952,0.048,0.0,0.0,0.0,0.952
9091,SÃO BERNARDO,MA,POVOADO ENTRONCAMENTO - ZONA RURAL,0.526,189,0.778,0.19,0.005,0.021,0.031,0.809
9091,SÃO BERNARDO,MA,POVOADO PORTEIRINHAS - ZONA RURAL,0.491,230,0.613,0.335,0.03,0.022,0.052,0.665
