TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
25313,RECIFE,PE,BOA VISTA,0.818,15452,0.581,0.339,0.035,0.035,0.082,0.663
25313,RECIFE,PE,CASA FORTE,0.814,12538,0.477,0.402,0.061,0.047,0.121,0.598
25313,RECIFE,PE,MADALENA,0.814,35421,0.537,0.373,0.041,0.039,0.091,0.628
25313,RECIFE,PE,CIDADE UNIVERSITARIA,0.799,11614,0.619,0.311,0.027,0.034,0.07,0.689
25313,RECIFE,PE,ESPINHEIRO,0.79,5963,0.501,0.396,0.05,0.042,0.104,0.605
25313,RECIFE,PE,ENCRUZILHADA,0.789,7466,0.512,0.393,0.046,0.04,0.096,0.608
25313,RECIFE,PE,GRACAS,0.785,23527,0.443,0.438,0.06,0.047,0.12,0.563
25313,RECIFE,PE,ROSARINHO,0.775,5573,0.457,0.422,0.064,0.043,0.122,0.579
25313,RECIFE,PE,MONTEIRO,0.774,4165,0.552,0.362,0.04,0.036,0.087,0.639
25313,RECIFE,PE,CASA AMARELA,0.764,44160,0.546,0.381,0.034,0.031,0.073,0.619
25313,RECIFE,PE,TAMARINEIRA,0.764,8055,0.551,0.371,0.039,0.029,0.076,0.627
25313,RECIFE,PE,AFLITOS,0.763,2569,0.484,0.384,0.056,0.058,0.132,0.616
25313,RECIFE,PE,TORRE,0.763,8508,0.598,0.335,0.031,0.026,0.066,0.664
25313,RECIFE,PE,CORDEIRO,0.762,26591,0.575,0.357,0.03,0.03,0.067,0.642
25313,RECIFE,PE,PARNAMIRIM,0.762,4910,0.452,0.428,0.065,0.042,0.12,0.572
25313,RECIFE,PE,CAMPO GRANDE,0.759,17005,0.602,0.336,0.03,0.026,0.062,0.664
25313,RECIFE,PE,IPUTINGA,0.756,26640,0.594,0.344,0.027,0.027,0.062,0.656
25313,RECIFE,PE,VARZEA,0.753,27267,0.596,0.344,0.026,0.026,0.061,0.657
25313,RECIFE,PE,ARRUDA,0.74,20705,0.568,0.368,0.029,0.026,0.063,0.631
25313,RECIFE,PE,HIPODROMO,0.74,5155,0.56,0.369,0.033,0.029,0.072,0.632
25313,RECIFE,PE,SANTO AMARO,0.738,20177,0.622,0.325,0.024,0.023,0.053,0.675
25313,RECIFE,PE,ESTÂNCIA,0.737,17263,0.54,0.392,0.03,0.029,0.068,0.608
25313,RECIFE,PE,IMBIRIBEIRA,0.73,41285,0.482,0.439,0.036,0.033,0.079,0.561
25313,RECIFE,PE,ALTO JOSE DO PINHO,0.726,7792,0.626,0.321,0.025,0.021,0.053,0.679
25313,RECIFE,PE,TEJIPIÓ,0.726,26018,0.566,0.373,0.027,0.026,0.06,0.626
25313,RECIFE,PE,ENGENHO DO MEIO,0.724,17360,0.581,0.362,0.024,0.024,0.057,0.638
25313,RECIFE,PE,ZUMBI,0.724,6147,0.57,0.365,0.032,0.025,0.064,0.634
25313,RECIFE,PE,CAJUEIRO,0.721,6624,0.524,0.404,0.032,0.032,0.072,0.596
25313,RECIFE,PE,PORTO DA MADEIRA,0.718,4626,0.548,0.38,0.029,0.037,0.07,0.618
25313,RECIFE,PE,FUNDAO,0.718,8231,0.569,0.372,0.029,0.023,0.06,0.629
25313,RECIFE,PE,BARRO,0.715,7054,0.563,0.374,0.024,0.031,0.062,0.625
25313,RECIFE,PE,SAN MARTIN,0.715,12790,0.551,0.388,0.025,0.027,0.061,0.612
25313,RECIFE,PE,BOMBA DO HEMETERIO,0.715,6297,0.608,0.336,0.026,0.021,0.055,0.663
25313,RECIFE,PE,BOA VIAGEM,0.715,68446,0.401,0.496,0.052,0.04,0.103,0.504
25313,RECIFE,PE,MANGABEIRA,0.704,3844,0.573,0.364,0.028,0.026,0.064,0.637
25313,RECIFE,PE,AREIAS,0.702,21465,0.54,0.4,0.025,0.027,0.059,0.599
25313,RECIFE,PE,CAMPINA DO BARRETO,0.7,5607,0.633,0.319,0.022,0.018,0.048,0.681
25313,RECIFE,PE,AFOGADOS,0.7,23990,0.554,0.39,0.024,0.024,0.056,0.61
25313,RECIFE,PE,NÃO ESPECIFICADO,0.7,4598,0.604,0.34,0.025,0.025,0.055,0.659
25313,RECIFE,PE,DOIS IRMAOS,0.699,5367,0.622,0.327,0.017,0.025,0.05,0.672
