TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
9075,SÃO BENTO,MA,POVOADO SÃO JERONIMO - ZONA RURAL,0.762,449,0.826,0.105,0.016,0.051,0.069,0.895
9075,SÃO BENTO,MA,CENTRO - ZONA URBANA,0.733,7548,0.705,0.254,0.016,0.022,0.041,0.746
9075,SÃO BENTO,MA,POVOADO SOROROCA - ZONA RURAL,0.721,397,0.917,0.038,0.01,0.033,0.046,0.963
9075,SÃO BENTO,MA,POVOADO BELAS ÁGUAS - ZONA RURAL,0.712,644,0.859,0.096,0.012,0.028,0.045,0.904
9075,SÃO BENTO,MA,SÃO BENEDITO - ZONA URBANA,0.709,1818,0.798,0.166,0.017,0.017,0.038,0.836
9075,SÃO BENTO,MA,POVOADO OLHO D'AGUA DOS GOMES - ZONA RURAL,0.688,457,0.875,0.083,0.02,0.022,0.042,0.917
9075,SÃO BENTO,MA,POVOADO CONCEIÇÃO - ZONA RURAL,0.677,678,0.885,0.088,0.012,0.015,0.027,0.912
9075,SÃO BENTO,MA,POVOADO OLHO D'AGUA DOS MORAES - ZONA RURAL,0.675,434,0.88,0.083,0.012,0.021,0.038,0.918
9075,SÃO BENTO,MA,AEROPORTO - ZONA URBANA,0.674,1530,0.795,0.174,0.015,0.012,0.032,0.827
9075,SÃO BENTO,MA,POVOADO CAMPINHO - ZONA RURAL,0.674,469,0.936,0.041,0.004,0.017,0.023,0.959
9075,SÃO BENTO,MA,POVOADO IGUARAPIRANGA II - ZONA RURAL,0.674,528,0.894,0.076,0.009,0.013,0.03,0.924
9075,SÃO BENTO,MA,MUTIRÃO - ZONA URBANA,0.66,1386,0.763,0.2,0.017,0.018,0.038,0.801
9075,SÃO BENTO,MA,POVOADO CONSERVA - ZONA RURAL,0.654,379,0.968,0.024,0.005,0.003,0.008,0.976
9075,SÃO BENTO,MA,POVOADO POLEIRO - ZONA RURAL,0.647,310,0.981,0.006,0.006,0.006,0.012,0.993
9075,SÃO BENTO,MA,POVOADO GURGUEIA - ZONA RURAL,0.644,156,0.853,0.096,0.032,0.013,0.051,0.904
9075,SÃO BENTO,MA,POVOADO TUCUM - ZONA RURAL,0.642,377,0.939,0.056,0.003,0.003,0.006,0.945
9075,SÃO BENTO,MA,POVOADO MACAJUBAL - ZONA RURAL,0.615,145,0.938,0.034,0.014,0.007,0.028,0.966
9075,SÃO BENTO,MA,POVOADO ALEGRE - ZONA RURAL,0.604,405,0.659,0.277,0.032,0.027,0.063,0.722
9075,SÃO BENTO,MA,POVOADO SANTA BARBARA - ZONA RURAL,0.598,232,0.901,0.086,0.0,0.009,0.013,0.914
9075,SÃO BENTO,MA,POVOADO OUTEIRO DE PAULO MACACO - ZONA RURAL,0.592,117,0.915,0.06,0.0,0.026,0.026,0.941
9075,SÃO BENTO,MA,POVOADO SÃO ROQUE - ZONA RURAL,0.592,287,0.84,0.132,0.017,0.01,0.027,0.867
9075,SÃO BENTO,MA,POVOADO CENTRINHO - ZONA RURAL,0.589,239,0.9,0.1,0.0,0.0,0.0,0.9
9075,SÃO BENTO,MA,POVOADO MATA DO OLIMPIO - ZONA RURAL,0.587,90,0.989,0.0,0.011,0.0,0.011,1.0
9075,SÃO BENTO,MA,POVOADO OUTEIRO DE MARIA JUSTINA - ZONA RURAL,0.559,346,0.789,0.185,0.006,0.017,0.026,0.815
9075,SÃO BENTO,MA,OUTRA BANDA - ZONA URBANA,0.548,636,0.686,0.278,0.024,0.013,0.037,0.723
