TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
82970,RODEIO,SC,CENTRO,0.359,1643,0.183,0.744,0.036,0.018,0.073,0.256
82970,RODEIO,SC,IPIRANGA,0.329,977,0.217,0.711,0.029,0.025,0.072,0.289
82970,RODEIO,SC,RODEIO 12,0.281,1157,0.207,0.735,0.035,0.016,0.057,0.264
82970,RODEIO,SC,GÁVEA,0.246,593,0.17,0.769,0.029,0.015,0.061,0.231
82970,RODEIO,SC,KASPEREIT,0.246,120,0.275,0.65,0.025,0.05,0.075,0.35
82970,RODEIO,SC,DOS LAGOS,0.243,471,0.31,0.641,0.021,0.015,0.048,0.358
82970,RODEIO,SC,RODEIO 50,0.233,554,0.17,0.771,0.025,0.016,0.059,0.229
82970,RODEIO,SC,DIAMANTINA,0.224,266,0.177,0.756,0.049,0.004,0.068,0.245
82970,RODEIO,SC,RIO MORTO,0.216,353,0.144,0.793,0.042,0.006,0.062,0.206
82970,RODEIO,SC,RODEIO 32,0.197,700,0.18,0.774,0.026,0.011,0.045,0.225
82970,RODEIO,SC,NOVA BRASÍLIA,0.161,314,0.178,0.774,0.025,0.01,0.048,0.226
82970,RODEIO,SC,SÃO PEDRO VELHO,0.151,321,0.212,0.745,0.031,0.003,0.043,0.255
82970,RODEIO,SC,DIAMANTE,0.092,172,0.157,0.802,0.017,0.006,0.04,0.197
