TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
33812,BOQUIRA,BA,CENTRO,0.785,3181,0.81,0.146,0.015,0.025,0.044,0.854
33812,BOQUIRA,BA,POVOADO DE VACA MORTA,0.749,213,0.911,0.023,0.023,0.023,0.064,0.975
33812,BOQUIRA,BA,POVOADO BUCUITUBA,0.714,675,0.892,0.068,0.007,0.021,0.039,0.931
33812,BOQUIRA,BA,POVOADO DE BREJO GRANDE,0.691,652,0.903,0.069,0.005,0.017,0.029,0.932
33812,BOQUIRA,BA,POVOADO DE LAGOA RASA,0.681,386,0.917,0.049,0.003,0.021,0.035,0.952
33812,BOQUIRA,BA,POVOADO DE BREJO NOVO,0.669,463,0.94,0.041,0.009,0.006,0.019,0.959
33812,BOQUIRA,BA,POVOADO DE MANDACARU,0.656,184,0.908,0.049,0.005,0.027,0.043,0.951
33812,BOQUIRA,BA,POVOADO DE TIROS,0.643,309,0.887,0.081,0.013,0.019,0.032,0.919
33812,BOQUIRA,BA,POVOADO DE PAJEU,0.642,330,0.955,0.039,0.003,0.0,0.006,0.961
33812,BOQUIRA,BA,POVOADO DE PALMEIRAS,0.641,280,0.971,0.014,0.007,0.007,0.014,0.985
33812,BOQUIRA,BA,POVOADO DE MAMONA,0.641,279,0.964,0.022,0.004,0.0,0.015,0.979
33812,BOQUIRA,BA,POVOADO DE SÃO JOÃO,0.635,244,0.934,0.041,0.004,0.012,0.024,0.958
33812,BOQUIRA,BA,POVOADO DE MONTE ALEGRE,0.633,188,0.973,0.0,0.016,0.005,0.026,0.999
33812,BOQUIRA,BA,POVOADO DE FAZENDINHA,0.63,264,0.958,0.034,0.0,0.004,0.008,0.966
33812,BOQUIRA,BA,BARREIRO,0.628,575,0.861,0.125,0.007,0.007,0.014,0.875
33812,BOQUIRA,BA,POVOADO DE TRIGO,0.628,108,0.944,0.019,0.0,0.028,0.037,0.981
33812,BOQUIRA,BA,POVOADO DE BOA VISTA,0.628,229,0.939,0.039,0.004,0.004,0.021,0.96
33812,BOQUIRA,BA,POVOADO DE MALHADA,0.625,220,0.968,0.018,0.0,0.005,0.014,0.982
33812,BOQUIRA,BA,POVOADO DE ARROZ,0.618,195,0.964,0.021,0.005,0.01,0.015,0.979
33812,BOQUIRA,BA,POVOADO DE NOVA APARECIDA,0.615,203,0.911,0.064,0.005,0.0,0.025,0.936
33812,BOQUIRA,BA,POVOADO DE CACHOEIRA,0.612,154,0.942,0.032,0.006,0.006,0.024,0.966
33812,BOQUIRA,BA,POVOADO DE LAGOA DO PEIXE,0.611,138,0.928,0.043,0.007,0.022,0.029,0.957
33812,BOQUIRA,BA,POVOADO DE PIEDADE,0.61,154,0.961,0.019,0.013,0.006,0.019,0.98
33812,BOQUIRA,BA,POVOADO DE CAMPOS,0.61,181,0.978,0.017,0.0,0.0,0.006,0.984
33812,BOQUIRA,BA,POVOADO DE MALHADA DO CAMINHO,0.61,195,0.938,0.046,0.005,0.01,0.015,0.953
33812,BOQUIRA,BA,POVOADO DE VÁRZEA GRANDE,0.601,139,0.971,0.014,0.014,0.0,0.014,0.985
33812,BOQUIRA,BA,POVOADO DE ARACAS,0.598,72,0.944,0.028,0.0,0.028,0.028,0.972
33812,BOQUIRA,BA,POVOADO DE LAGOA DA FONTE,0.598,128,0.961,0.023,0.0,0.016,0.016,0.977
33812,BOQUIRA,BA,POVOADO DE SANTA ROSA,0.597,118,0.932,0.042,0.0,0.008,0.024,0.956
33812,BOQUIRA,BA,POVOADO DE LAPINHA,0.596,134,0.978,0.015,0.007,0.0,0.007,0.985
33812,BOQUIRA,BA,POVOADO DE VEREDA,0.592,117,0.983,0.009,0.0,0.0,0.009,0.992
33812,BOQUIRA,BA,POVOADO DE LIVRAMENTO,0.591,125,0.984,0.016,0.0,0.0,0.0,0.984
33812,BOQUIRA,BA,POVOADO DE OLHO D'AGUA,0.589,119,0.983,0.017,0.0,0.0,0.0,0.983
33812,BOQUIRA,BA,POVOADO DE BARRA,0.589,127,0.969,0.031,0.0,0.0,0.0,0.969
33812,BOQUIRA,BA,POVOADO DE GAMELEIRA,0.587,138,0.942,0.051,0.0,0.007,0.007,0.949
33812,BOQUIRA,BA,SÃO MARCOS,0.586,90,0.978,0.011,0.011,0.0,0.011,0.989
33812,BOQUIRA,BA,POVOADO DE RIACHAO TAMBURIL,0.585,205,0.878,0.102,0.01,0.005,0.02,0.898
33812,BOQUIRA,BA,POVOADO LAGOA DO LEITE,0.585,54,0.963,0.019,0.0,0.0,0.019,0.982
33812,BOQUIRA,BA,POVOADO DE PEDRA BRANCA,0.585,183,0.869,0.104,0.011,0.0,0.027,0.896
33812,BOQUIRA,BA,POVOADO DE SOBRADO,0.55,40,0.875,0.1,0.0,0.025,0.025,0.9
