TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
14931,PACAJUS,CE,CENTRO,0.831,10021,0.542,0.356,0.014,0.08,0.101,0.643
14931,PACAJUS,CE,BURITI,0.818,3835,0.571,0.329,0.019,0.075,0.101,0.672
14931,PACAJUS,CE,PAULICÉIA,0.79,669,0.683,0.205,0.019,0.088,0.111,0.794
14931,PACAJUS,CE,CROATA I,0.787,1785,0.607,0.292,0.015,0.078,0.102,0.709
14931,PACAJUS,CE,VILA DA MATA,0.781,1301,0.658,0.249,0.012,0.075,0.094,0.752
14931,PACAJUS,CE,CRUZ DAS ALMAS,0.778,2591,0.572,0.332,0.013,0.078,0.096,0.668
14931,PACAJUS,CE,CONJUNTO COHAB,0.773,2315,0.583,0.323,0.015,0.07,0.094,0.677
14931,PACAJUS,CE,MANGABEIRA,0.769,1350,0.784,0.155,0.013,0.043,0.062,0.846
14931,PACAJUS,CE,BANGUE I,0.766,1119,0.635,0.266,0.013,0.077,0.099,0.734
14931,PACAJUS,CE,BASE,0.765,317,0.776,0.136,0.022,0.057,0.088,0.864
14931,PACAJUS,CE,CROATA II,0.763,1708,0.601,0.307,0.015,0.069,0.094,0.695
14931,PACAJUS,CE,PASCOAL,0.746,721,0.703,0.214,0.01,0.067,0.084,0.787
14931,PACAJUS,CE,GENIPAPO,0.741,45,0.733,0.133,0.067,0.044,0.133,0.866
14931,PACAJUS,CE,COAÇU,0.739,2208,0.56,0.351,0.016,0.066,0.089,0.649
14931,PACAJUS,CE,CURIMATÃ,0.735,364,0.728,0.184,0.033,0.055,0.088,0.816
14931,PACAJUS,CE,ITAIPABA,0.723,999,0.679,0.245,0.011,0.065,0.076,0.755
14931,PACAJUS,CE,UMARI DO MEIO,0.714,487,0.76,0.17,0.01,0.055,0.069,0.829
14931,PACAJUS,CE,PAJEU,0.71,958,0.648,0.272,0.007,0.065,0.079,0.727
14931,PACAJUS,CE,CUMARU,0.707,547,0.654,0.258,0.005,0.077,0.088,0.742
14931,PACAJUS,CE,LAGOA SECA,0.696,1567,0.537,0.373,0.018,0.059,0.09,0.627
14931,PACAJUS,CE,PEDRA BRANCA,0.691,981,0.561,0.346,0.017,0.064,0.093,0.654
14931,PACAJUS,CE,BANGUE II,0.681,632,0.619,0.297,0.006,0.07,0.084,0.703
14931,PACAJUS,CE,FORMOSO,0.673,531,0.766,0.177,0.011,0.041,0.056,0.822
14931,PACAJUS,CE,TUCUM,0.651,570,0.684,0.251,0.014,0.051,0.065,0.749
14931,PACAJUS,CE,CAVALARIA,0.649,745,0.689,0.252,0.019,0.038,0.06,0.749
14931,PACAJUS,CE,ALDEIA,0.648,1262,0.704,0.247,0.01,0.033,0.048,0.752
14931,PACAJUS,CE,ALDEIA PARQUE,0.631,1278,0.531,0.393,0.009,0.061,0.076,0.607
14931,PACAJUS,CE,DOM BOSCO,0.58,102,0.598,0.314,0.01,0.039,0.089,0.687
14931,PACAJUS,CE,ALTO DA BOA VISTA,0.546,811,0.591,0.36,0.01,0.03,0.05,0.641
14931,PACAJUS,CE,PLANALTO DEDE GAMA,0.466,215,0.563,0.381,0.009,0.028,0.056,0.619
14931,PACAJUS,CE,LIMOEIRO,0.444,385,0.538,0.416,0.018,0.026,0.047,0.585
