TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
54011,UBERABA,MG,JOSÉ VALIM DE MELO,0.759,2698,0.554,0.354,0.048,0.021,0.092,0.646
54011,UBERABA,MG,CONJUNTO UBERABA,0.745,4256,0.546,0.375,0.044,0.019,0.079,0.625
54011,UBERABA,MG,ABADIA,0.743,15325,0.458,0.451,0.049,0.024,0.092,0.55
54011,UBERABA,MG,AMOROSO COSTA,0.74,2503,0.583,0.336,0.047,0.021,0.08,0.663
54011,UBERABA,MG,ALFREDO FREIRE,0.737,4601,0.502,0.409,0.055,0.016,0.087,0.589
54011,UBERABA,MG,TUTUNAS,0.733,4469,0.478,0.428,0.053,0.026,0.094,0.572
54011,UBERABA,MG,PACAEMBU,0.732,4244,0.508,0.407,0.048,0.023,0.085,0.593
54011,UBERABA,MG,CANDIDA BORGES,0.732,2736,0.511,0.394,0.048,0.03,0.095,0.606
54011,UBERABA,MG,VILA ARQUELAU,0.721,2746,0.519,0.392,0.05,0.024,0.088,0.607
54011,UBERABA,MG,SANTA MARTA,0.716,6879,0.416,0.478,0.062,0.026,0.106,0.522
54011,UBERABA,MG,CONJUNTO COSTA TELES I,0.715,4323,0.519,0.403,0.041,0.021,0.077,0.596
54011,UBERABA,MG,CONJUNTO SILVÉRIO CARTAFINA,0.71,1901,0.533,0.377,0.054,0.024,0.091,0.624
54011,UBERABA,MG,CONJUNTO VOLTA GRANDE,0.709,3760,0.488,0.426,0.044,0.026,0.086,0.574
54011,UBERABA,MG,LOURDES,0.709,3890,0.503,0.415,0.049,0.02,0.081,0.584
54011,UBERABA,MG,BOA VISTA,0.708,9657,0.424,0.481,0.055,0.022,0.095,0.519
54011,UBERABA,MG,JARDIM COPACABANA,0.705,2764,0.636,0.305,0.031,0.019,0.059,0.695
54011,UBERABA,MG,CONJUNTO MANOEL MENDES,0.703,4998,0.43,0.47,0.056,0.024,0.099,0.529
54011,UBERABA,MG,JARDIM ELZA AMUÍ I,0.695,3633,0.489,0.429,0.045,0.02,0.082,0.571
54011,UBERABA,MG,JARDIM AMÉRICA,0.694,1991,0.583,0.345,0.044,0.015,0.073,0.656
54011,UBERABA,MG,LEBLON,0.691,6719,0.448,0.468,0.048,0.022,0.084,0.532
54011,UBERABA,MG,PARQUE DAS AMÉRICAS,0.683,3338,0.499,0.423,0.042,0.023,0.077,0.576
54011,UBERABA,MG,FABRÍCIO,0.682,11782,0.386,0.515,0.055,0.028,0.099,0.485
54011,UBERABA,MG,CHICA FERREIRA,0.676,1962,0.573,0.357,0.039,0.019,0.07,0.643
54011,UBERABA,MG,SANTA MARIA,0.671,6140,0.41,0.497,0.052,0.023,0.091,0.501
54011,UBERABA,MG,RESIDENCIAL DOIS MIL,0.666,2271,0.657,0.293,0.027,0.013,0.05,0.707
54011,UBERABA,MG,PARQUE GAMELEIRAS,0.656,3128,0.539,0.399,0.032,0.019,0.062,0.601
54011,UBERABA,MG,PARQUE DAS GAMELEIRAS,0.656,2019,0.515,0.408,0.042,0.021,0.077,0.592
54011,UBERABA,MG,PLANALTO,0.648,1427,0.562,0.369,0.04,0.015,0.071,0.633
54011,UBERABA,MG,JARDIM MARACANÃ,0.648,1810,0.511,0.41,0.041,0.022,0.078,0.589
54011,UBERABA,MG,JARDIM UBERABA,0.642,546,0.606,0.315,0.042,0.022,0.078,0.684
54011,UBERABA,MG,SÃO BRAZ,0.628,12058,0.354,0.556,0.049,0.025,0.091,0.445
54011,UBERABA,MG,ESTADOS UNIDOS,0.619,7785,0.321,0.572,0.056,0.033,0.105,0.426
54011,UBERABA,MG,PARQUE SÃO JOSÉ,0.617,607,0.47,0.423,0.056,0.041,0.108,0.578
54011,UBERABA,MG,RECREIO DOS BANDEIRANTES,0.616,1067,0.503,0.415,0.039,0.022,0.082,0.585
54011,UBERABA,MG,GUANABARA,0.605,3576,0.35,0.55,0.058,0.026,0.101,0.451
54011,UBERABA,MG,OLINDA,0.597,4943,0.336,0.569,0.05,0.03,0.096,0.432
54011,UBERABA,MG,JARDIM INDUBERABA,0.594,3659,0.384,0.533,0.046,0.025,0.083,0.467
54011,UBERABA,MG,ZONA RURAL - PONTE ALTA,0.589,1342,0.436,0.475,0.052,0.018,0.089,0.525
54011,UBERABA,MG,CENTRO,0.565,7394,0.306,0.605,0.047,0.027,0.089,0.395
54011,UBERABA,MG,VILA SÃO CRISTOVÃO,0.565,1536,0.403,0.507,0.051,0.022,0.089,0.492
54011,UBERABA,MG,SÃO SEBASTIÃO,0.513,4750,0.251,0.659,0.049,0.023,0.09,0.341
54011,UBERABA,MG,CONJUNTO MARGARIDA ROSA AZEVEDO,0.511,153,0.484,0.425,0.052,0.02,0.092,0.576
54011,UBERABA,MG,BAIXA,0.505,201,0.502,0.418,0.025,0.03,0.08,0.582
54011,UBERABA,MG,MERCÊS,0.449,516,0.326,0.572,0.068,0.023,0.103,0.429
54011,UBERABA,MG,ZONA RURAL - CAPELINHA BARREIRO,0.442,345,0.554,0.403,0.012,0.014,0.044,0.598
54011,UBERABA,MG,ZONA RURAL - SANTA ROSA,0.32,458,0.395,0.557,0.022,0.011,0.048,0.443
