TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
9555,BOM JARDIM,MA,POVOADO CÓRREGO DO AÇAÍ - ZONA RURAL,0.709,44,0.886,0.045,0.023,0.045,0.068,0.954
9555,BOM JARDIM,MA,CENTRO - ZONA URBANA,0.693,3810,0.627,0.322,0.014,0.035,0.052,0.679
9555,BOM JARDIM,MA,ALDEIA JANUÁRIA - ZONA RURAL,0.68,549,0.965,0.022,0.002,0.011,0.013,0.978
9555,BOM JARDIM,MA,ALTO DOS PRAXEDES - ZONA URBANA,0.672,2043,0.721,0.235,0.008,0.031,0.042,0.763
9555,BOM JARDIM,MA,POVOADO TURIZINHO DO AUGUSTO - ZONA RURAL,0.668,131,0.802,0.13,0.015,0.053,0.068,0.87
9555,BOM JARDIM,MA,VILA MEIRELES - ZONA URBANA,0.66,1255,0.7,0.249,0.015,0.032,0.052,0.752
9555,BOM JARDIM,MA,VILA PEDROSA - ZONA URBANA,0.652,801,0.784,0.174,0.015,0.027,0.042,0.826
9555,BOM JARDIM,MA,POVOADO CENTRO DO JOAO SEBASTIAO - ZONA RURAL,0.649,97,0.825,0.113,0.031,0.01,0.061,0.886
9555,BOM JARDIM,MA,POVOADO NOVO CARÚ - ZONA RURAL,0.644,630,0.676,0.26,0.024,0.033,0.063,0.739
9555,BOM JARDIM,MA,ASSENTAMENTO TERRA LIVRE - ZONA RURAL,0.631,220,0.836,0.118,0.005,0.032,0.046,0.882
9555,BOM JARDIM,MA,POVOADO IGARAPÉ DOS ÍNDIOS - ZONA RURAL,0.631,395,0.889,0.094,0.008,0.003,0.019,0.908
9555,BOM JARDIM,MA,POVOADO VILA BANDEIRANTE - ZONA RURAL,0.622,347,0.813,0.147,0.009,0.032,0.041,0.854
9555,BOM JARDIM,MA,POVOADO VILA NOVO JARDIM - ZONA RURAL,0.62,121,0.711,0.215,0.017,0.058,0.075,0.786
9555,BOM JARDIM,MA,POVOADO SÃO PEDRO DO CARÚ - ZONA RURAL,0.615,163,0.883,0.08,0.006,0.025,0.037,0.92
9555,BOM JARDIM,MA,POVOADO SAPUCAIA - ZONA RURAL,0.614,92,0.946,0.022,0.0,0.033,0.033,0.979
9555,BOM JARDIM,MA,POVOADO TIRIRICAL - ZONA RURAL,0.614,562,0.794,0.173,0.009,0.012,0.034,0.828
9555,BOM JARDIM,MA,POVOADO KM-18 - ZONA RURAL,0.612,197,0.954,0.036,0.0,0.01,0.01,0.964
9555,BOM JARDIM,MA,POVOADO SANTA LUZ - ZONA RURAL,0.608,320,0.866,0.112,0.003,0.019,0.022,0.888
9555,BOM JARDIM,MA,ALDEIA MAÇARANDUBA,0.607,170,1.0,0.0,0.0,0.0,0.0,1.0
9555,BOM JARDIM,MA,POVOADO BOA ESPERANÇA DA ÁGUA PRETA - ZONA RURAL,0.606,67,0.97,0.0,0.0,0.03,0.03,1.0
9555,BOM JARDIM,MA,POVOADO OSCAR - ZONA RURAL,0.594,188,0.862,0.106,0.011,0.011,0.032,0.894
9555,BOM JARDIM,MA,POVOADO JATOBÁ - ZONA RURAL,0.592,176,0.909,0.074,0.0,0.017,0.017,0.926
9555,BOM JARDIM,MA,VILA MUNIZ - ZONA URBANA,0.589,394,0.802,0.168,0.018,0.008,0.031,0.833
9555,BOM JARDIM,MA,POVOADO BARROTE - ZONA RURAL,0.588,134,0.933,0.052,0.007,0.007,0.014,0.947
9555,BOM JARDIM,MA,VILA SÃO BERNARDO - ZONA URBANA,0.587,507,0.799,0.178,0.012,0.012,0.024,0.823
9555,BOM JARDIM,MA,POVOADO BARRACA LAVADA - ZONA RURAL,0.582,126,0.937,0.056,0.0,0.008,0.008,0.945
9555,BOM JARDIM,MA,POVOADO ZÉ BOEIRO - ZONA RURAL,0.58,268,0.851,0.131,0.004,0.015,0.019,0.87
9555,BOM JARDIM,MA,POVOADO SANTO ANTÔNIO DO ARVOREDO - ZONA RURAL,0.577,162,0.889,0.093,0.012,0.006,0.018,0.907
9555,BOM JARDIM,MA,POVOADO BOA VISTA - ZONA RURAL,0.574,119,0.782,0.168,0.025,0.017,0.05,0.832
9555,BOM JARDIM,MA,POVOADO BARRA DO GALEGO - ZONA RURAL,0.574,136,0.868,0.103,0.0,0.022,0.029,0.897
9555,BOM JARDIM,MA,POVOADO PAUSADA - ZONA RURAL,0.573,118,0.924,0.068,0.0,0.0,0.008,0.932
9555,BOM JARDIM,MA,POVOADO RAPADURINHA - ZONA RURAL,0.571,179,0.899,0.101,0.0,0.0,0.0,0.899
9555,BOM JARDIM,MA,POVOADO CHAPADA - ZONA RURAL,0.562,52,0.942,0.058,0.0,0.0,0.0,0.942
9555,BOM JARDIM,MA,POVOADO ALTO FLECHA - ZONA RURAL,0.558,65,0.908,0.077,0.0,0.0,0.015,0.923
9555,BOM JARDIM,MA,VILA BOM JESUS - ZONA RURAL,0.556,62,0.903,0.081,0.016,0.0,0.016,0.919
9555,BOM JARDIM,MA,POVOADO BELA VISTA - ZONA RURAL,0.554,182,0.841,0.137,0.011,0.0,0.022,0.863
9555,BOM JARDIM,MA,VILA ABREU - ZONA RURAL,0.547,158,0.848,0.133,0.006,0.013,0.019,0.867
9555,BOM JARDIM,MA,VILA NOVA ESPERANÇA - ZONA URBANA,0.545,197,0.817,0.157,0.015,0.01,0.025,0.842
9555,BOM JARDIM,MA,POVOADO VILINHA VARIG - ZONA RURAL,0.542,573,0.606,0.342,0.012,0.031,0.052,0.658
9555,BOM JARDIM,MA,POVOADO ESCADA DO CARU - ZONA RURAL,0.54,57,0.877,0.105,0.0,0.018,0.018,0.895
9555,BOM JARDIM,MA,POVOADO CASSIMIRO - ZONA RURAL,0.536,350,0.777,0.206,0.006,0.009,0.018,0.795
9555,BOM JARDIM,MA,POVOADO TRÊS OLHOS D'AGUA - ZONA RURAL,0.532,230,0.722,0.235,0.013,0.026,0.043,0.765
9555,BOM JARDIM,MA,POVOADO SÃO JOÃO DO TURI - ZONA RURAL,0.532,180,0.756,0.206,0.006,0.028,0.04,0.796
9555,BOM JARDIM,MA,POVOADO RAPADURA VELHO - ZONA RURAL,0.519,58,0.724,0.224,0.034,0.017,0.051,0.775
9555,BOM JARDIM,MA,VILA BETEL - ZONA URBANA,0.518,323,0.619,0.328,0.012,0.037,0.052,0.671
9555,BOM JARDIM,MA,POVOADO VILINHA PIMENTA VARIG - ZONA RURAL,0.517,187,0.813,0.176,0.0,0.011,0.011,0.824
9555,BOM JARDIM,MA,POVOADO RIO UBIM - ZONA RURAL,0.517,88,0.614,0.318,0.023,0.045,0.068,0.682
9555,BOM JARDIM,MA,POVOADO CRISTALÂNDIA - ZONA RURAL,0.51,214,0.678,0.276,0.009,0.028,0.047,0.725
9555,BOM JARDIM,MA,POVOADO ROSÁRIO - ZONA RURAL,0.509,336,0.75,0.235,0.006,0.006,0.015,0.765
9555,BOM JARDIM,MA,POVOADO CENTRO DO NASCIMENTO - ZONA RURAL,0.507,74,0.689,0.257,0.0,0.054,0.054,0.743
9555,BOM JARDIM,MA,POVOADO GALEGO FERNANDES - ZONA RURAL,0.5,97,0.68,0.268,0.021,0.021,0.052,0.732
9555,BOM JARDIM,MA,POVOADO CENTRO DO ALFREDO - ZONA RURAL,0.498,39,0.846,0.154,0.0,0.0,0.0,0.846
9555,BOM JARDIM,MA,POVOADO IGARAPÉ DAS TRAÍRAS - ZONA RURAL,0.485,186,0.78,0.215,0.005,0.0,0.005,0.785
9555,BOM JARDIM,MA,ASSENTAMENTO ANTONIO CONSELHEIRO - ZONA RURAL,0.459,221,0.652,0.312,0.005,0.023,0.037,0.689
9555,BOM JARDIM,MA,POVOADO BREJO SOCIAL - ZONA RURAL,0.411,140,0.621,0.343,0.007,0.029,0.036,0.657
9555,BOM JARDIM,MA,ASSENTAMENTO BOA ESPERANCA - ZONA RURAL,0.41,63,0.397,0.508,0.016,0.048,0.096,0.493
9555,BOM JARDIM,MA,POVOADO NASCENTE DO RIO AZUL - ZONA RURAL,0.407,133,0.692,0.301,0.0,0.008,0.008,0.7
