TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
86614,FLORES DA CUNHA,RS,CENTRO,0.507,8017,0.159,0.749,0.049,0.026,0.093,0.252
86614,FLORES DA CUNHA,RS,UNIÃO,0.394,886,0.317,0.606,0.047,0.021,0.075,0.392
86614,FLORES DA CUNHA,RS,SÃO GOTARDO,0.386,1471,0.139,0.774,0.05,0.018,0.087,0.226
86614,FLORES DA CUNHA,RS,VINDIMA,0.385,545,0.18,0.703,0.064,0.029,0.118,0.298
86614,FLORES DA CUNHA,RS,LINHA 40,0.384,1785,0.103,0.817,0.041,0.021,0.082,0.185
86614,FLORES DA CUNHA,RS,SÃO CRISTOVÃO,0.383,1318,0.188,0.728,0.044,0.023,0.085,0.273
86614,FLORES DA CUNHA,RS,SÃO JOSÉ,0.379,1067,0.183,0.727,0.045,0.032,0.09,0.273
86614,FLORES DA CUNHA,RS,NOVA ROMA,0.372,1168,0.185,0.73,0.031,0.035,0.085,0.27
86614,FLORES DA CUNHA,RS,PÉROLA,0.346,711,0.319,0.616,0.028,0.024,0.065,0.384
86614,FLORES DA CUNHA,RS,TRAVESSÃO CLARO E CAVOUR - SÃO JOÃO,0.303,267,0.161,0.742,0.041,0.041,0.096,0.257
86614,FLORES DA CUNHA,RS,APARECIDA,0.271,865,0.142,0.794,0.04,0.009,0.062,0.204
86614,FLORES DA CUNHA,RS,TRAVESSÃO ALFREDO CHAVES,0.261,452,0.133,0.796,0.031,0.022,0.071,0.204
86614,FLORES DA CUNHA,RS,LINHA 60,0.227,212,0.071,0.854,0.057,0.019,0.076,0.147
86614,FLORES DA CUNHA,RS,OTAVIO ROCHA,0.206,819,0.14,0.814,0.032,0.009,0.046,0.186
86614,FLORES DA CUNHA,RS,TRAVESSÃO SÃO VALENTIN,0.175,259,0.193,0.753,0.031,0.012,0.055,0.248
86614,FLORES DA CUNHA,RS,TRAVESSÃO SETE DE SETEMBRO,0.155,329,0.128,0.824,0.015,0.012,0.048,0.176
