TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
7153,ANAPURUS,MA,CENTRO ZONA URBANA,0.733,4940,0.69,0.261,0.011,0.035,0.048,0.738
7153,ANAPURUS,MA,ZONA RURAL,0.711,950,0.932,0.049,0.004,0.013,0.019,0.951
7153,ANAPURUS,MA,POVOADO ÁGUA RICA ZONA RURAL,0.676,837,0.811,0.147,0.012,0.024,0.041,0.852
7153,ANAPURUS,MA,POVOADO VEREDA NOVA ZONA RURAL,0.665,440,0.955,0.032,0.002,0.007,0.014,0.969
7153,ANAPURUS,MA,POVOADO BEBEDOURO 3 ZONA RURAL,0.662,456,0.943,0.044,0.002,0.011,0.013,0.956
7153,ANAPURUS,MA,POVOADO MACACOS ZONA RURAL,0.652,335,0.961,0.024,0.006,0.006,0.015,0.976
7153,ANAPURUS,MA,POVOADO MOURA ZONA RURAL,0.649,287,0.923,0.049,0.007,0.021,0.028,0.951
7153,ANAPURUS,MA,POVOADO LAGOA DOS CIGANOS ZONA RURAL,0.646,341,0.941,0.044,0.003,0.012,0.015,0.956
7153,ANAPURUS,MA,POVOADO SÃO GONÇALO ZONA RURAL,0.635,293,0.922,0.058,0.007,0.01,0.02,0.942
7153,ANAPURUS,MA,POVOADO ANGICAL ZONA RURAL,0.634,345,0.893,0.084,0.003,0.012,0.024,0.917
7153,ANAPURUS,MA,POVOADO GUADALUPE ZONA RURAL,0.63,319,0.89,0.085,0.009,0.013,0.025,0.915
7153,ANAPURUS,MA,BAIRRO AEROPORTO-ZONA URBANA,0.627,1185,0.681,0.271,0.009,0.033,0.048,0.729
