TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE MURZELA,0.8,255,0.867,0.051,0.027,0.051,0.082,0.949
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE RIACHO FRIO,0.761,131,0.748,0.13,0.053,0.031,0.123,0.871
37656,OLIVEIRA DOS BREJINHOS,BA,CENTRO,0.707,3022,0.68,0.268,0.014,0.03,0.051,0.731
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE FLORA,0.686,438,0.879,0.08,0.023,0.011,0.041,0.92
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE CANABRAVA,0.677,607,0.923,0.059,0.003,0.01,0.018,0.941
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE QUEIMADA NOVA,0.649,684,0.82,0.145,0.009,0.019,0.035,0.855
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE CHAPADA DO ARROZ,0.648,396,0.919,0.063,0.003,0.005,0.018,0.937
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE ARRAIAL,0.648,486,0.893,0.086,0.006,0.008,0.02,0.913
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE VÁRZEA DA PEDRA,0.637,125,0.872,0.08,0.016,0.032,0.048,0.92
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE SEIS TIROS,0.632,195,0.928,0.041,0.015,0.01,0.03,0.958
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE MELANCIAS,0.622,124,0.952,0.016,0.0,0.024,0.032,0.984
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE BRUNDUÉ,0.616,132,0.932,0.038,0.008,0.023,0.031,0.963
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE CACHOEIRA DO BRUNDUÉ,0.614,351,0.86,0.114,0.011,0.011,0.025,0.885
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO VILA DE IPUÇABA,0.613,552,0.766,0.192,0.018,0.016,0.041,0.807
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE CHAPADA DE CIMA,0.613,238,0.933,0.059,0.004,0.004,0.008,0.941
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE SÃO BENTO,0.61,133,0.925,0.045,0.015,0.015,0.03,0.955
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE BARAÚNA VELHA,0.609,88,0.864,0.091,0.011,0.034,0.045,0.909
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE JACURUTU,0.606,180,0.878,0.089,0.011,0.022,0.033,0.911
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE COMPRIDA,0.604,149,0.886,0.081,0.027,0.007,0.034,0.92
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE PICADA,0.599,186,0.887,0.086,0.016,0.011,0.027,0.914
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE MALHADA GRANDE,0.599,121,0.975,0.008,0.0,0.008,0.016,0.991
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE BOA SORTE,0.598,76,0.961,0.013,0.013,0.013,0.026,0.987
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE TIRA-CHAPÉU,0.596,224,0.902,0.085,0.004,0.004,0.012,0.914
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE CERCADO,0.595,101,0.96,0.02,0.0,0.01,0.02,0.98
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE GRAMA,0.594,156,0.949,0.045,0.006,0.0,0.006,0.955
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE BEIRA RIO,0.591,841,0.734,0.232,0.015,0.011,0.034,0.768
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE URUCU,0.591,161,0.913,0.068,0.0,0.012,0.018,0.931
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE MANDACARU,0.584,166,0.843,0.12,0.018,0.012,0.036,0.879
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE BARRO VERMELHO,0.584,91,0.967,0.022,0.0,0.011,0.011,0.978
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE CURRALINHO,0.58,178,0.899,0.09,0.006,0.006,0.012,0.911
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO GAVIÃO - ZONA RURAL,0.575,80,0.963,0.038,0.0,0.0,0.0,0.963
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO VILA DE BOM SOSSEGO,0.573,699,0.72,0.245,0.017,0.01,0.035,0.755
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE BREJINHO DA SERRA NEGRA,0.572,195,0.795,0.164,0.005,0.026,0.041,0.836
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE MANOEL GOMES,0.571,88,0.864,0.102,0.0,0.034,0.034,0.898
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE VEREDA,0.568,144,0.903,0.09,0.007,0.0,0.007,0.91
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE BOA ESPERANÇA,0.562,110,0.891,0.091,0.0,0.0,0.018,0.909
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE CALUMBI,0.559,81,0.926,0.074,0.0,0.0,0.0,0.926
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE VÁRZEA DO BOI,0.552,126,0.873,0.111,0.0,0.0,0.016,0.889
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE VAQUEIJADOR,0.542,65,0.785,0.169,0.015,0.015,0.045,0.83
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE OLHO D'ÁGUA,0.479,101,0.782,0.198,0.01,0.01,0.02,0.802
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE LAGOA FUNDA,0.476,98,0.806,0.194,0.0,0.0,0.0,0.806
37656,OLIVEIRA DOS BREJINHOS,BA,POVOADO DE RETIRO,0.47,81,0.765,0.21,0.0,0.025,0.025,0.79
