TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
33359,ANTÔNIO GONÇALVES,BA,CENTRO,0.694,3983,0.689,0.27,0.015,0.021,0.041,0.73
33359,ANTÔNIO GONÇALVES,BA,POVOADO BAIXINHA,0.673,166,0.837,0.102,0.03,0.012,0.06,0.897
33359,ANTÔNIO GONÇALVES,BA,POVOADO CALDEIRAO DO MULATO,0.656,635,0.838,0.129,0.013,0.019,0.034,0.872
33359,ANTÔNIO GONÇALVES,BA,POVOADO SANTANA,0.655,207,0.884,0.072,0.005,0.029,0.044,0.928
33359,ANTÔNIO GONÇALVES,BA,POVOADO JIBOIA,0.644,308,0.89,0.078,0.013,0.01,0.032,0.922
33359,ANTÔNIO GONÇALVES,BA,POVOADO MOCAMBO,0.633,123,0.919,0.041,0.008,0.024,0.04,0.959
33359,ANTÔNIO GONÇALVES,BA,POVOADO LAGOA GRANDE,0.608,145,0.952,0.028,0.014,0.0,0.021,0.973
33359,ANTÔNIO GONÇALVES,BA,POVOADO BANANEIRA,0.589,128,0.953,0.039,0.0,0.008,0.008,0.961
33359,ANTÔNIO GONÇALVES,BA,POVOADO BREJAO DA GROTA,0.587,395,0.724,0.228,0.015,0.023,0.048,0.772
33359,ANTÔNIO GONÇALVES,BA,POVOADO BARRA,0.577,90,0.944,0.044,0.0,0.011,0.011,0.955
33359,ANTÔNIO GONÇALVES,BA,POVOADO SAO JOAO,0.565,115,0.896,0.087,0.017,0.0,0.017,0.913
33359,ANTÔNIO GONÇALVES,BA,ALTO DA CAJAZEIRA,0.563,196,0.852,0.128,0.0,0.005,0.02,0.872
