TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
98310,JUÍNA,MT,MODULO 05,0.449,5453,0.317,0.626,0.027,0.017,0.057,0.374
98310,JUÍNA,MT,SAO JOSE OPERARIO,0.381,1683,0.372,0.582,0.02,0.014,0.048,0.42
98310,JUÍNA,MT,MODULO 04,0.367,3040,0.259,0.685,0.028,0.016,0.055,0.314
98310,JUÍNA,MT,ZONA RURAL,0.348,2621,0.352,0.613,0.019,0.008,0.035,0.387
98310,JUÍNA,MT,PALMITEIRA,0.344,1296,0.367,0.588,0.021,0.013,0.045,0.412
98310,JUÍNA,MT,PADRE DUILIO LIBURDI,0.332,1687,0.328,0.626,0.021,0.009,0.046,0.374
98310,JUÍNA,MT,MÓDULO 06,0.303,1719,0.318,0.642,0.017,0.013,0.04,0.358
98310,JUÍNA,MT,MODULO 01,0.297,2315,0.232,0.724,0.024,0.012,0.045,0.277
98310,JUÍNA,MT,MODULO 02,0.289,2856,0.194,0.765,0.018,0.015,0.041,0.235
98310,JUÍNA,MT,SETOR INDUSTRIAL,0.256,641,0.279,0.669,0.039,0.008,0.052,0.331
