TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
23230,ARCOVERDE,PE,CENTRO,0.769,12605,0.665,0.279,0.02,0.031,0.054,0.719
23230,ARCOVERDE,PE,SAO CRISTOVAO,0.746,9222,0.761,0.208,0.008,0.019,0.03,0.791
23230,ARCOVERDE,PE,BOA ESPERANCA,0.743,2956,0.801,0.163,0.008,0.025,0.036,0.837
23230,ARCOVERDE,PE,ZONA RURAL,0.713,225,0.787,0.138,0.018,0.049,0.076,0.863
23230,ARCOVERDE,PE,SANTA LUZIA,0.695,2702,0.726,0.234,0.014,0.02,0.041,0.767
23230,ARCOVERDE,PE,POVOADO ALDEIA VELHA,0.67,752,0.868,0.105,0.007,0.016,0.026,0.894
23230,ARCOVERDE,PE,BOA VISTA,0.665,2333,0.716,0.247,0.01,0.023,0.038,0.754
23230,ARCOVERDE,PE,TAMBORIL,0.657,1733,0.718,0.241,0.013,0.025,0.042,0.76
23230,ARCOVERDE,PE,POVOADO DE CARAIBAS,0.656,814,0.822,0.145,0.009,0.023,0.033,0.855
23230,ARCOVERDE,PE,POVOADO PINTADA,0.651,487,0.906,0.078,0.004,0.008,0.016,0.922
23230,ARCOVERDE,PE,SAO MIGUEL,0.641,1320,0.702,0.252,0.014,0.028,0.046,0.748
23230,ARCOVERDE,PE,SAO GERALDO,0.638,886,0.779,0.185,0.015,0.017,0.037,0.816
23230,ARCOVERDE,PE,POVOADO DESCOBRIMENTO,0.638,300,0.973,0.027,0.0,0.0,0.0,0.973
23230,ARCOVERDE,PE,POVOADO MALHADA,0.621,360,0.858,0.114,0.014,0.014,0.028,0.886
23230,ARCOVERDE,PE,RIACHO DO MEIO,0.593,311,0.849,0.129,0.0,0.016,0.022,0.871
23230,ARCOVERDE,PE,POVOADO IPOJUCA,0.591,487,0.729,0.226,0.01,0.027,0.045,0.774
23230,ARCOVERDE,PE,COHAB II,0.564,728,0.716,0.251,0.011,0.018,0.032,0.748
23230,ARCOVERDE,PE,CORONEL SIQUEIRA CAMPOS,0.562,399,0.777,0.195,0.01,0.015,0.028,0.805
