TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
63770,DIADEMA,SP,JARDIM RUYCE,0.871,17602,0.61,0.296,0.046,0.035,0.093,0.703
63770,DIADEMA,SP,JARDIM UNIÃO,0.862,12646,0.611,0.298,0.043,0.033,0.091,0.702
63770,DIADEMA,SP,JARDIM PAINEIRAS,0.86,11606,0.544,0.343,0.061,0.036,0.114,0.658
63770,DIADEMA,SP,VILA NOGUEIRA,0.859,7738,0.575,0.32,0.051,0.041,0.105,0.68
63770,DIADEMA,SP,JARDIM MARILENE,0.857,8943,0.631,0.283,0.038,0.035,0.086,0.717
63770,DIADEMA,SP,JARDIM DAS NAÇÕES,0.856,6298,0.557,0.327,0.062,0.041,0.115,0.672
63770,DIADEMA,SP,VILA CONCEIÇÃO,0.855,8624,0.53,0.348,0.055,0.05,0.124,0.654
63770,DIADEMA,SP,JARDIM ELDORADO,0.854,11672,0.579,0.324,0.047,0.034,0.097,0.676
63770,DIADEMA,SP,JARDIM MARIA TEREZA,0.853,5986,0.592,0.308,0.052,0.034,0.1,0.692
63770,DIADEMA,SP,JARDIM SANTA ELIZABETH,0.848,5361,0.604,0.3,0.041,0.04,0.096,0.7
63770,DIADEMA,SP,ELDORADO,0.845,6574,0.577,0.322,0.04,0.04,0.1,0.677
63770,DIADEMA,SP,JARDIM ARCO IRIS,0.845,4545,0.619,0.287,0.042,0.037,0.094,0.713
63770,DIADEMA,SP,VILA SOCIALISTA,0.844,4026,0.601,0.297,0.038,0.047,0.102,0.703
63770,DIADEMA,SP,SERRARIA,0.843,9912,0.595,0.315,0.039,0.037,0.089,0.684
63770,DIADEMA,SP,JARDIM CANHEMA,0.84,6583,0.567,0.331,0.047,0.042,0.101,0.668
63770,DIADEMA,SP,JARDIM REY,0.84,6587,0.551,0.341,0.053,0.038,0.107,0.658
63770,DIADEMA,SP,JARDIM ALVORADA,0.836,3071,0.616,0.282,0.052,0.036,0.102,0.718
63770,DIADEMA,SP,VILA ANTONIO TADEU,0.835,4470,0.589,0.313,0.043,0.042,0.099,0.688
63770,DIADEMA,SP,JARDIM CASA GRANDE,0.831,2853,0.624,0.277,0.05,0.034,0.099,0.723
63770,DIADEMA,SP,JARDIM AMÁLIA,0.829,2969,0.623,0.279,0.042,0.041,0.097,0.72
63770,DIADEMA,SP,PARQUE REID,0.827,3862,0.562,0.33,0.057,0.037,0.109,0.671
63770,DIADEMA,SP,TABOÃO,0.826,7009,0.51,0.372,0.065,0.036,0.118,0.628
63770,DIADEMA,SP,JARDIM ELISA,0.824,5671,0.488,0.368,0.073,0.048,0.143,0.631
63770,DIADEMA,SP,JARDIM ANA SOFIA,0.821,2549,0.624,0.277,0.048,0.038,0.099,0.723
63770,DIADEMA,SP,VILA CLÁUDIA,0.82,3574,0.593,0.309,0.043,0.042,0.097,0.69
63770,DIADEMA,SP,JARDIM BELA VISTA,0.817,3591,0.563,0.331,0.047,0.043,0.106,0.669
63770,DIADEMA,SP,VILA LIDIA,0.816,2488,0.584,0.304,0.05,0.047,0.112,0.696
