TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
98213,TEUTÔNIA,RS,CANABARRO,0.648,9125,0.392,0.522,0.047,0.029,0.086,0.478
98213,TEUTÔNIA,RS,LANGUIRU,0.599,2637,0.331,0.547,0.073,0.033,0.122,0.453
98213,TEUTÔNIA,RS,TEUTÔNIA,0.542,2780,0.3,0.596,0.051,0.038,0.103,0.403
98213,TEUTÔNIA,RS,CENTRO ADMINISTRATIVO,0.5,1415,0.353,0.561,0.047,0.023,0.087,0.44
98213,TEUTÔNIA,RS,ALESGUT,0.497,1634,0.339,0.575,0.049,0.029,0.087,0.426
98213,TEUTÔNIA,RS,LINHA GERMANO,0.461,278,0.324,0.536,0.072,0.065,0.141,0.465
98213,TEUTÔNIA,RS,BOA VISTA,0.447,756,0.37,0.552,0.05,0.021,0.078,0.448
98213,TEUTÔNIA,RS,LINHA CLARA,0.405,267,0.273,0.592,0.082,0.052,0.134,0.407
98213,TEUTÔNIA,RS,LINHA GERALDO,0.396,173,0.289,0.572,0.098,0.017,0.138,0.427
98213,TEUTÔNIA,RS,LINHA CATARINA,0.351,216,0.269,0.625,0.06,0.032,0.106,0.375
98213,TEUTÔNIA,RS,LINHA HARMONIA BAIXA,0.351,262,0.317,0.599,0.046,0.031,0.085,0.402
98213,TEUTÔNIA,RS,LINHA SÃO JACÓ,0.322,304,0.289,0.632,0.053,0.02,0.08,0.369
98213,TEUTÔNIA,RS,LINHA WINK,0.316,186,0.172,0.71,0.081,0.016,0.118,0.29
98213,TEUTÔNIA,RS,LINHA HARMONIA,0.305,116,0.44,0.509,0.043,0.009,0.052,0.492
98213,TEUTÔNIA,RS,LINHA FRANCK,0.271,104,0.308,0.615,0.058,0.019,0.077,0.385
98213,TEUTÔNIA,RS,LINHA PONTES FILHO,0.26,197,0.254,0.67,0.066,0.005,0.076,0.33
