TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
37290,MIRANGABA,BA,CENTRO,0.725,2380,0.762,0.192,0.014,0.016,0.045,0.807
37290,MIRANGABA,BA,POVOADO COQUEIRO,0.68,488,0.895,0.07,0.006,0.008,0.034,0.929
37290,MIRANGABA,BA,DISTRITO NUGUAÇU,0.678,558,0.754,0.186,0.02,0.032,0.059,0.813
37290,MIRANGABA,BA,POVOADO MANGABEIRA,0.661,168,0.935,0.024,0.006,0.012,0.042,0.977
37290,MIRANGABA,BA,DISTRITO CANABRAVA,0.659,982,0.811,0.156,0.012,0.012,0.033,0.844
37290,MIRANGABA,BA,POVOADO PARANAZINHO,0.633,297,0.825,0.131,0.024,0.003,0.044,0.869
37290,MIRANGABA,BA,POVOADO QUEIMADA GRANDE,0.629,217,0.71,0.221,0.014,0.051,0.07,0.78
37290,MIRANGABA,BA,POVOADO TRINCHEIRA,0.622,225,0.667,0.258,0.031,0.036,0.076,0.743
37290,MIRANGABA,BA,DISTRITO TAQUARENDI,0.618,1700,0.7,0.266,0.014,0.009,0.035,0.735
37290,MIRANGABA,BA,POVOADO LAGOA DE CANABRAVA,0.614,436,0.858,0.124,0.002,0.007,0.018,0.876
37290,MIRANGABA,BA,POVOADO SANTA CRUZ DO COQUEIRO,0.614,367,0.85,0.123,0.005,0.011,0.027,0.877
37290,MIRANGABA,BA,POVOADO MARRUÁS,0.595,219,0.817,0.142,0.018,0.018,0.041,0.858
37290,MIRANGABA,BA,POVOADO FAZENDA PALMEIRAS,0.585,225,0.844,0.124,0.004,0.004,0.03,0.874
37290,MIRANGABA,BA,POVOADO PONTO ALEGRE,0.576,132,0.864,0.106,0.008,0.015,0.031,0.895
37290,MIRANGABA,BA,POVOADO UMBIGUDA,0.572,161,0.739,0.205,0.037,0.006,0.055,0.794
37290,MIRANGABA,BA,POVOADO SUSSUARANA,0.556,271,0.782,0.185,0.011,0.015,0.033,0.815
37290,MIRANGABA,BA,POVOADO ANGICO,0.555,133,0.812,0.15,0.03,0.008,0.038,0.85
37290,MIRANGABA,BA,POVOADO BARRA,0.531,160,0.713,0.238,0.019,0.019,0.05,0.763
37290,MIRANGABA,BA,POVOADO JATOBA,0.517,158,0.797,0.177,0.006,0.006,0.025,0.822
