TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
15598,SOBRAL,CE,TAPERUABA,0.994,4074,0.744,0.121,0.006,0.124,0.135,0.879
15598,SOBRAL,CE,JORDÃO,0.967,4595,0.658,0.151,0.006,0.175,0.19,0.848
15598,SOBRAL,CE,JAIBARAS,0.947,5114,0.631,0.19,0.006,0.167,0.18,0.811
15598,SOBRAL,CE,ARACATIAÇU,0.945,3445,0.702,0.168,0.003,0.118,0.129,0.831
15598,SOBRAL,CE,SUMARÉ,0.926,5195,0.605,0.221,0.006,0.16,0.173,0.778
15598,SOBRAL,CE,ALTO DA BRASÍLIA,0.917,5219,0.577,0.224,0.005,0.19,0.199,0.776
15598,SOBRAL,CE,PATRIARCA,0.905,1733,0.683,0.149,0.005,0.155,0.169,0.852
15598,SOBRAL,CE,CARACARÁ,0.902,1388,0.727,0.136,0.004,0.124,0.137,0.864
15598,SOBRAL,CE,SINHÁ SABÓIA,0.896,3714,0.572,0.229,0.005,0.188,0.2,0.772
15598,SOBRAL,CE,CIDADE DOUTOR JOSÉ EUCLIDES FERREIRA GOMES JÚNIOR,0.896,8114,0.547,0.288,0.008,0.149,0.165,0.712
15598,SOBRAL,CE,DOM JOSÉ,0.887,2967,0.589,0.223,0.008,0.174,0.188,0.777
15598,SOBRAL,CE,PADRE PALHANO,0.885,3058,0.605,0.239,0.006,0.144,0.156,0.761
15598,SOBRAL,CE,RENATO PARENTE,0.874,2923,0.57,0.238,0.009,0.179,0.192,0.762
15598,SOBRAL,CE,PATOS,0.87,1249,0.68,0.166,0.004,0.143,0.155,0.835
15598,SOBRAL,CE,RAFAEL ARRUDA,0.869,2087,0.566,0.182,0.008,0.237,0.252,0.818
15598,SOBRAL,CE,JUNCO,0.866,7337,0.477,0.287,0.01,0.217,0.235,0.712
15598,SOBRAL,CE,CENTRO,0.866,18641,0.457,0.304,0.009,0.222,0.238,0.695
15598,SOBRAL,CE,DOM EXPEDITO,0.865,2645,0.572,0.242,0.005,0.174,0.186,0.758
15598,SOBRAL,CE,EXPECTATIVA,0.854,2374,0.559,0.237,0.006,0.193,0.205,0.764
15598,SOBRAL,CE,SALGADO DOS MACHADOS,0.849,784,0.681,0.149,0.01,0.153,0.169,0.85
15598,SOBRAL,CE,COHAB II,0.846,3530,0.49,0.266,0.009,0.228,0.244,0.734
15598,SOBRAL,CE,COHAB I,0.835,3423,0.496,0.295,0.01,0.192,0.208,0.704
15598,SOBRAL,CE,BILHEIRA,0.831,683,0.697,0.167,0.0,0.135,0.136,0.833
15598,SOBRAL,CE,CAMPO DOS VELHOS,0.829,3427,0.481,0.295,0.006,0.213,0.223,0.704
15598,SOBRAL,CE,JD SANTA MÔNICA,0.828,1820,0.527,0.22,0.007,0.238,0.254,0.781
15598,SOBRAL,CE,PARQUE SILVANA,0.827,1835,0.561,0.256,0.005,0.169,0.183,0.744
15598,SOBRAL,CE,PEDRINHAS,0.825,1742,0.545,0.237,0.006,0.204,0.219,0.764
15598,SOBRAL,CE,CIDADE GERARDO CRISTINO DE MENEZES,0.821,1616,0.588,0.259,0.001,0.146,0.153,0.741
15598,SOBRAL,CE,BONFIM,0.816,1323,0.617,0.248,0.005,0.126,0.136,0.753
15598,SOBRAL,CE,ALTO DO CRISTO,0.794,2989,0.454,0.328,0.009,0.206,0.218,0.672
15598,SOBRAL,CE,DOUTOR JUVÊNCIO DE ANDRADE,0.788,1550,0.51,0.274,0.004,0.204,0.217,0.727
15598,SOBRAL,CE,APRAZÍVEL,0.785,1597,0.497,0.275,0.003,0.217,0.23,0.727
15598,SOBRAL,CE,CAIOCA,0.772,625,0.586,0.232,0.005,0.168,0.183,0.769
15598,SOBRAL,CE,VILA UNIÃO,0.77,760,0.576,0.254,0.008,0.146,0.17,0.746
15598,SOBRAL,CE,DOMINGOS OLÍMPIO,0.766,1601,0.48,0.306,0.012,0.196,0.214,0.694
15598,SOBRAL,CE,SÃO JOSÉ DO TORTO,0.764,1411,0.522,0.323,0.006,0.134,0.155,0.677
15598,SOBRAL,CE,CORAÇÃO DE JESUS,0.757,772,0.516,0.236,0.005,0.233,0.248,0.764
15598,SOBRAL,CE,JOCELY DANTAS DE ANDRADE TORRES,0.754,1415,0.485,0.317,0.008,0.183,0.198,0.683
15598,SOBRAL,CE,PEDRA DE FOGO,0.736,1065,0.456,0.276,0.003,0.253,0.268,0.724
15598,SOBRAL,CE,NOVO RECANTO,0.73,92,0.641,0.13,0.033,0.196,0.229,0.87
15598,SOBRAL,CE,NOVA CAIÇARA,0.715,256,0.723,0.188,0.008,0.078,0.09,0.813
15598,SOBRAL,CE,NÃO ESPECIFICADO,0.568,80,0.925,0.062,0.0,0.013,0.013,0.938
