TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
77917,PRUDENTÓPOLIS,PR,VILA NOVA,0.521,1982,0.395,0.533,0.04,0.017,0.073,0.468
77917,PRUDENTÓPOLIS,PR,TERRA CORTADA,0.516,124,0.669,0.274,0.016,0.024,0.056,0.725
77917,PRUDENTÓPOLIS,PR,LINHA RIO DO MEIO,0.48,213,0.371,0.502,0.08,0.014,0.128,0.499
77917,PRUDENTÓPOLIS,PR,LINHA INVERNADINHA,0.467,82,0.39,0.476,0.049,0.037,0.134,0.524
77917,PRUDENTÓPOLIS,PR,VILA DA LUZ,0.458,760,0.387,0.538,0.036,0.028,0.076,0.463
77917,PRUDENTÓPOLIS,PR,CENTRO,0.449,9342,0.221,0.711,0.034,0.023,0.067,0.288
77917,PRUDENTÓPOLIS,PR,VILA BERALDO,0.445,698,0.275,0.609,0.074,0.027,0.116,0.391
77917,PRUDENTÓPOLIS,PR,LINHA VITORINO,0.44,91,0.319,0.484,0.088,0.088,0.198,0.517
77917,PRUDENTÓPOLIS,PR,VILA MARIANA,0.437,295,0.468,0.468,0.037,0.007,0.064,0.532
77917,PRUDENTÓPOLIS,PR,DISTRITO DE JACIABA,0.432,620,0.319,0.587,0.037,0.04,0.094,0.413
77917,PRUDENTÓPOLIS,PR,VILA ESPERANCA,0.397,615,0.333,0.589,0.057,0.016,0.078,0.411
77917,PRUDENTÓPOLIS,PR,RIO DOS PATOS,0.385,321,0.408,0.526,0.016,0.04,0.065,0.473
77917,PRUDENTÓPOLIS,PR,PAPANDUVA DE CIMA,0.371,299,0.291,0.612,0.064,0.023,0.097,0.388
77917,PRUDENTÓPOLIS,PR,VILA IGUACU,0.364,910,0.264,0.659,0.037,0.031,0.077,0.341
77917,PRUDENTÓPOLIS,PR,LINHA TABOAO,0.36,168,0.262,0.613,0.018,0.083,0.125,0.387
77917,PRUDENTÓPOLIS,PR,LINHA MARCONDES SEGUNDA LINHA,0.358,217,0.281,0.613,0.055,0.032,0.105,0.386
77917,PRUDENTÓPOLIS,PR,LINHA BARRA DAS ORDENANCAS,0.355,118,0.339,0.568,0.034,0.042,0.093,0.432
77917,PRUDENTÓPOLIS,PR,LINHA PALMITAL,0.348,270,0.296,0.615,0.048,0.011,0.089,0.385
77917,PRUDENTÓPOLIS,PR,VILA DAS FLORES,0.346,903,0.259,0.668,0.048,0.014,0.073,0.332
77917,PRUDENTÓPOLIS,PR,POUSINHOS,0.344,559,0.322,0.61,0.039,0.02,0.068,0.39
77917,PRUDENTÓPOLIS,PR,LINHA HERVAL FRAQUEZA,0.337,136,0.331,0.581,0.051,0.022,0.088,0.419
77917,PRUDENTÓPOLIS,PR,LINHA TIJUCO PRETO,0.327,378,0.296,0.627,0.05,0.021,0.076,0.372
77917,PRUDENTÓPOLIS,PR,LINHA PIQUIRI,0.318,289,0.145,0.751,0.055,0.038,0.103,0.248
77917,PRUDENTÓPOLIS,PR,LINHA RIO BELO,0.318,112,0.179,0.67,0.08,0.054,0.152,0.331
77917,PRUDENTÓPOLIS,PR,PAPANDUVA DE BAIXO,0.314,614,0.262,0.669,0.041,0.015,0.07,0.332
77917,PRUDENTÓPOLIS,PR,LINHA PARANA SEGUNDA SECAO,0.314,152,0.099,0.75,0.086,0.033,0.153,0.252
77917,PRUDENTÓPOLIS,PR,LINHA BARRA DAS CANOAS,0.314,81,0.21,0.654,0.099,0.0,0.136,0.346
77917,PRUDENTÓPOLIS,PR,LINHA MANDURI,0.312,269,0.39,0.554,0.033,0.015,0.055,0.445
77917,PRUDENTÓPOLIS,PR,LINHA SAO PEDRO,0.309,287,0.23,0.679,0.052,0.021,0.088,0.318
77917,PRUDENTÓPOLIS,PR,LINHA RIO DE AREIA,0.304,550,0.227,0.7,0.033,0.024,0.074,0.301
77917,PRUDENTÓPOLIS,PR,LINHA HERVAL SEDE,0.303,141,0.248,0.652,0.064,0.028,0.099,0.347
77917,PRUDENTÓPOLIS,PR,DISTRITO DE LIGACAO,0.298,550,0.205,0.72,0.042,0.018,0.075,0.28
77917,PRUDENTÓPOLIS,PR,LINHA DEZEMBRO,0.298,163,0.117,0.767,0.055,0.055,0.116,0.233
77917,PRUDENTÓPOLIS,PR,LINHA IVAI SEGUNDA SECAO,0.288,321,0.137,0.776,0.053,0.022,0.087,0.224
77917,PRUDENTÓPOLIS,PR,LINHA ALTO BARRA GRANDE,0.287,158,0.139,0.753,0.044,0.038,0.107,0.246
77917,PRUDENTÓPOLIS,PR,LINHA POCO DOS ANZOIS,0.284,76,0.171,0.711,0.066,0.039,0.118,0.289
77917,PRUDENTÓPOLIS,PR,LINHA BARRO BRANCO,0.277,136,0.169,0.728,0.044,0.029,0.102,0.271
77917,PRUDENTÓPOLIS,PR,LINHA SETE DE SETEMBRO,0.274,229,0.092,0.817,0.052,0.031,0.091,0.183
77917,PRUDENTÓPOLIS,PR,LINHA BARRA VERMELHA,0.263,374,0.131,0.794,0.035,0.037,0.075,0.206
77917,PRUDENTÓPOLIS,PR,LINHA NOVA GALICIA,0.261,130,0.285,0.638,0.062,0.0,0.077,0.362
77917,PRUDENTÓPOLIS,PR,DISTRITO DE PATOS VELHOS,0.253,437,0.227,0.709,0.041,0.011,0.064,0.291
77917,PRUDENTÓPOLIS,PR,LINHA PEROBAS,0.252,233,0.12,0.798,0.043,0.026,0.082,0.202
77917,PRUDENTÓPOLIS,PR,LINHA ESPERANCA,0.25,535,0.159,0.778,0.028,0.021,0.064,0.223
77917,PRUDENTÓPOLIS,PR,LINHA SANTO ANTONIO,0.244,125,0.424,0.536,0.04,0.0,0.04,0.464
77917,PRUDENTÓPOLIS,PR,LINHA VISTA ALEGRE,0.241,149,0.268,0.658,0.06,0.0,0.073,0.341
77917,PRUDENTÓPOLIS,PR,BRACATINGA,0.239,542,0.282,0.668,0.022,0.015,0.05,0.332
77917,PRUDENTÓPOLIS,PR,LINHA EDUARDO CHAVES,0.227,327,0.119,0.813,0.046,0.009,0.067,0.186
77917,PRUDENTÓPOLIS,PR,LINHA NACAR,0.225,108,0.148,0.769,0.065,0.019,0.084,0.232
77917,PRUDENTÓPOLIS,PR,LINHA JESUINO MARCONDES,0.223,399,0.175,0.764,0.035,0.015,0.061,0.236
77917,PRUDENTÓPOLIS,PR,LINHA SAO SEBASTIAO,0.217,224,0.219,0.714,0.027,0.031,0.066,0.285
77917,PRUDENTÓPOLIS,PR,LINHA TABOAOZINHO,0.213,145,0.152,0.772,0.041,0.028,0.076,0.228
77917,PRUDENTÓPOLIS,PR,LINHA SAO JOAO DO RIO CLARO,0.2,107,0.187,0.738,0.028,0.037,0.074,0.261
77917,PRUDENTÓPOLIS,PR,LINHA SAO FRANCISQUINHO,0.198,209,0.316,0.636,0.029,0.01,0.049,0.365
77917,PRUDENTÓPOLIS,PR,LINHA BARRA BONITA,0.191,673,0.183,0.773,0.027,0.012,0.044,0.227
77917,PRUDENTÓPOLIS,PR,LINHA MATAO,0.19,111,0.171,0.757,0.063,0.0,0.072,0.243
77917,PRUDENTÓPOLIS,PR,LINHA MACACOS,0.187,97,0.33,0.619,0.0,0.01,0.051,0.381
77917,PRUDENTÓPOLIS,PR,LINHA MAURICIO FAIVRE,0.184,70,0.2,0.729,0.0,0.071,0.071,0.271
77917,PRUDENTÓPOLIS,PR,LINHA PARANA,0.177,242,0.153,0.789,0.033,0.017,0.058,0.211
77917,PRUDENTÓPOLIS,PR,LINHA CACHOEIRINHA,0.168,249,0.124,0.819,0.024,0.02,0.056,0.18
77917,PRUDENTÓPOLIS,PR,LINHA PEDRA BRANCA,0.156,171,0.094,0.848,0.029,0.018,0.059,0.153
77917,PRUDENTÓPOLIS,PR,LINHA PONTE ALTA,0.153,292,0.171,0.781,0.041,0.007,0.048,0.219
77917,PRUDENTÓPOLIS,PR,LINHA GUARAPUAVA,0.142,312,0.115,0.84,0.01,0.029,0.045,0.16
77917,PRUDENTÓPOLIS,PR,LINHA RIO PRETO,0.136,166,0.133,0.813,0.03,0.006,0.054,0.187
77917,PRUDENTÓPOLIS,PR,QUEIMADAS,0.087,163,0.215,0.748,0.012,0.018,0.036,0.251
77917,PRUDENTÓPOLIS,PR,LINHA SANTANA DA BARRA SECA,0.082,87,0.046,0.908,0.046,0.0,0.046,0.092
