TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
67237,MONGAGUÁ,SP,AGENOR DE CAMPOS,0.757,5559,0.504,0.406,0.052,0.026,0.09,0.594
67237,MONGAGUÁ,SP,BALNEÁRIO ITAGUAÍ,0.729,2130,0.483,0.4,0.07,0.033,0.116,0.599
67237,MONGAGUÁ,SP,VILA ATLÂNTICA,0.724,4352,0.47,0.435,0.053,0.025,0.094,0.564
67237,MONGAGUÁ,SP,BALNEÁRIO FLÓRIDA MIRIM,0.706,1633,0.484,0.404,0.068,0.028,0.114,0.598
67237,MONGAGUÁ,SP,ESTÂNCIA BALNEÁRIO BARIGUI,0.703,2019,0.509,0.396,0.061,0.023,0.094,0.603
67237,MONGAGUÁ,SP,BALNEÁRIO JUSSARA,0.697,2643,0.487,0.421,0.053,0.026,0.091,0.578
67237,MONGAGUÁ,SP,JARDIM PRAIA GRANDE,0.692,1802,0.465,0.425,0.061,0.035,0.112,0.577
67237,MONGAGUÁ,SP,VILA SEABRA,0.688,2782,0.462,0.442,0.054,0.028,0.095,0.557
67237,MONGAGUÁ,SP,JARDIM MARINA,0.643,3062,0.404,0.499,0.057,0.028,0.097,0.501
67237,MONGAGUÁ,SP,CENTRO,0.595,2429,0.365,0.531,0.058,0.034,0.103,0.468
67237,MONGAGUÁ,SP,JARDIM AGUAPEÚ,0.584,1663,0.391,0.511,0.061,0.025,0.099,0.49
67237,MONGAGUÁ,SP,JARDIM SAMOA,0.578,1791,0.362,0.53,0.062,0.032,0.108,0.47
67237,MONGAGUÁ,SP,VILA ARENS,0.564,1657,0.346,0.544,0.066,0.037,0.112,0.458
