TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
63096,CAPIVARI,SP,CENTRO,0.558,10326,0.27,0.634,0.053,0.03,0.094,0.364
63096,CAPIVARI,SP,ENGENHO VELHO,0.552,3219,0.316,0.589,0.052,0.031,0.096,0.412
63096,CAPIVARI,SP,PORTO ALEGRE,0.499,2469,0.29,0.617,0.046,0.03,0.092,0.382
63096,CAPIVARI,SP,MORETO,0.499,2364,0.338,0.582,0.046,0.022,0.079,0.417
63096,CAPIVARI,SP,ALTO CASTELANI,0.491,3293,0.345,0.587,0.036,0.023,0.068,0.413
63096,CAPIVARI,SP,VILA FATIMA,0.489,2586,0.241,0.657,0.059,0.03,0.1,0.341
63096,CAPIVARI,SP,RIBEIRAO,0.452,1490,0.345,0.583,0.036,0.028,0.074,0.419
63096,CAPIVARI,SP,JARDIM SAO MARCOS,0.43,1420,0.305,0.617,0.058,0.014,0.079,0.384
63096,CAPIVARI,SP,VILA BALAN,0.414,478,0.32,0.586,0.052,0.031,0.093,0.413
63096,CAPIVARI,SP,JARDIM GENOVA,0.396,791,0.295,0.622,0.042,0.03,0.083,0.378
63096,CAPIVARI,SP,SANTA TEREZINHA,0.338,292,0.236,0.664,0.048,0.034,0.099,0.335
63096,CAPIVARI,SP,JARDIM NOVA APARECIDA,0.317,314,0.213,0.694,0.076,0.013,0.092,0.305
