TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
93718,GOIANÉSIA,GO,DONA FIICA,0.659,2878,0.528,0.404,0.042,0.015,0.067,0.595
93718,GOIANÉSIA,GO,MUNIZ FALCAO,0.613,2330,0.461,0.462,0.042,0.022,0.076,0.537
93718,GOIANÉSIA,GO,BAIRRO PRIMAVERA,0.6,2328,0.544,0.402,0.037,0.007,0.054,0.598
93718,GOIANÉSIA,GO,NOSSA SENHORA DA PENHA,0.597,2295,0.442,0.48,0.045,0.021,0.077,0.519
93718,GOIANÉSIA,GO,SANTA TEREZA,0.595,1641,0.458,0.464,0.052,0.017,0.079,0.537
93718,GOIANÉSIA,GO,SAO CRISTOVAO,0.583,3405,0.431,0.501,0.043,0.016,0.068,0.499
93718,GOIANÉSIA,GO,NOVA AURORA III,0.583,1567,0.462,0.462,0.043,0.021,0.076,0.538
93718,GOIANÉSIA,GO,BOA VISTA,0.579,2860,0.477,0.463,0.033,0.016,0.059,0.536
93718,GOIANÉSIA,GO,SETOR OESTE,0.568,1964,0.522,0.425,0.031,0.015,0.054,0.576
93718,GOIANÉSIA,GO,SANTA LUZIA,0.552,4091,0.394,0.54,0.038,0.02,0.067,0.461
93718,GOIANÉSIA,GO,BAIRRO CARRILHO,0.524,6463,0.302,0.62,0.046,0.022,0.078,0.38
93718,GOIANÉSIA,GO,VILA VERA CRUZ,0.519,1647,0.398,0.526,0.047,0.019,0.075,0.473
93718,GOIANÉSIA,GO,CENTRO,0.502,7041,0.266,0.655,0.045,0.022,0.078,0.344
93718,GOIANÉSIA,GO,POVOADO JUSCELANDIA,0.502,563,0.517,0.425,0.034,0.007,0.059,0.576
93718,GOIANÉSIA,GO,DISTRITO DE CAFELANDIA,0.483,286,0.563,0.381,0.028,0.014,0.055,0.618
93718,GOIANÉSIA,GO,AMIGO,0.371,469,0.358,0.574,0.028,0.028,0.069,0.427
93718,GOIANÉSIA,GO,DISTRITO DE NATINOPOLIS,0.359,184,0.397,0.533,0.049,0.005,0.07,0.467
93718,GOIANÉSIA,GO,POVOADO DE MORRO BRANCO,0.142,136,0.294,0.662,0.022,0.015,0.044,0.338
