TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
39047,SERRA DO RAMALHO,BA,AGROVILA 13,0.745,554,0.89,0.06,0.011,0.031,0.051,0.941
39047,SERRA DO RAMALHO,BA,AGROVILA 09,0.679,4401,0.648,0.309,0.012,0.026,0.043,0.691
39047,SERRA DO RAMALHO,BA,AGROVILA 02,0.677,1739,0.786,0.182,0.01,0.014,0.032,0.818
39047,SERRA DO RAMALHO,BA,AGROVILA 07,0.664,948,0.826,0.143,0.011,0.011,0.031,0.857
39047,SERRA DO RAMALHO,BA,AGROVILA 14,0.661,481,0.817,0.137,0.008,0.025,0.045,0.862
39047,SERRA DO RAMALHO,BA,AGROVILA 12,0.659,601,0.792,0.163,0.012,0.02,0.046,0.838
39047,SERRA DO RAMALHO,BA,AGROVILA 10,0.657,1020,0.724,0.226,0.014,0.024,0.051,0.775
39047,SERRA DO RAMALHO,BA,POVOADO BARREIRO GRANDE,0.652,102,0.902,0.049,0.0,0.039,0.049,0.951
39047,SERRA DO RAMALHO,BA,AGROVILA 05,0.651,707,0.854,0.12,0.011,0.004,0.024,0.878
39047,SERRA DO RAMALHO,BA,AGROVILA 03,0.651,759,0.804,0.158,0.017,0.013,0.038,0.842
39047,SERRA DO RAMALHO,BA,DISTRITO SEDE,0.649,293,0.795,0.15,0.02,0.024,0.054,0.849
39047,SERRA DO RAMALHO,BA,POVOADO TAQUARI,0.646,146,0.836,0.11,0.041,0.014,0.055,0.891
39047,SERRA DO RAMALHO,BA,AGROVILA 18,0.645,491,0.766,0.183,0.01,0.029,0.051,0.817
39047,SERRA DO RAMALHO,BA,POVOADO CAMPINHOS,0.638,216,0.889,0.074,0.005,0.019,0.038,0.927
39047,SERRA DO RAMALHO,BA,AGROVILA 22,0.631,366,0.82,0.139,0.011,0.019,0.041,0.861
39047,SERRA DO RAMALHO,BA,POVOADO ARAÇÁ,0.627,190,0.937,0.037,0.011,0.0,0.027,0.964
39047,SERRA DO RAMALHO,BA,AGROVILA 04,0.627,653,0.678,0.263,0.029,0.021,0.058,0.736
39047,SERRA DO RAMALHO,BA,AGROVILA 19,0.626,180,0.906,0.061,0.011,0.017,0.034,0.94
39047,SERRA DO RAMALHO,BA,AGROVILA 21,0.626,373,0.788,0.166,0.016,0.019,0.046,0.834
39047,SERRA DO RAMALHO,BA,AGROVILA 11,0.622,493,0.84,0.134,0.008,0.012,0.026,0.866
39047,SERRA DO RAMALHO,BA,POVOADO BOA VISTA,0.618,557,0.804,0.163,0.013,0.018,0.033,0.837
39047,SERRA DO RAMALHO,BA,AGROVILA 20,0.611,525,0.813,0.158,0.011,0.01,0.029,0.842
39047,SERRA DO RAMALHO,BA,AGROVILA 08,0.611,624,0.777,0.186,0.014,0.013,0.036,0.813
39047,SERRA DO RAMALHO,BA,POVOADO ÁGUA FRIA,0.593,130,0.969,0.023,0.0,0.0,0.008,0.977
39047,SERRA DO RAMALHO,BA,AGROVILA 06,0.577,639,0.762,0.211,0.0,0.02,0.026,0.788
39047,SERRA DO RAMALHO,BA,POVOADO FECHADINHA,0.563,214,0.85,0.131,0.009,0.009,0.018,0.868
39047,SERRA DO RAMALHO,BA,AGROVILA 01,0.558,895,0.66,0.302,0.017,0.007,0.039,0.699
39047,SERRA DO RAMALHO,BA,AGROVILA 17,0.555,435,0.747,0.221,0.014,0.009,0.032,0.779
