TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
13072,AIUABA,CE,CENTRO,0.883,3029,0.815,0.118,0.004,0.06,0.068,0.883
13072,AIUABA,CE,BAIXA PINTADA,0.823,185,0.854,0.043,0.011,0.07,0.102,0.956
13072,AIUABA,CE,BOM NOME,0.813,975,0.87,0.068,0.005,0.053,0.062,0.932
13072,AIUABA,CE,SAO NICOLAU,0.796,818,0.867,0.072,0.01,0.045,0.061,0.928
13072,AIUABA,CE,BARRA,0.775,1109,0.813,0.125,0.005,0.05,0.061,0.874
13072,AIUABA,CE,OITICICA,0.764,55,0.855,0.055,0.018,0.055,0.091,0.946
13072,AIUABA,CE,BARRA VERDE,0.749,357,0.849,0.087,0.006,0.053,0.065,0.914
13072,AIUABA,CE,CEDRO,0.733,406,0.882,0.064,0.005,0.049,0.054,0.936
13072,AIUABA,CE,ARARAS,0.732,143,0.839,0.084,0.0,0.063,0.077,0.916
13072,AIUABA,CE,SITIO MULUNGU,0.716,175,0.846,0.086,0.0,0.057,0.068,0.914
13072,AIUABA,CE,BELA VISTA,0.655,248,0.891,0.069,0.012,0.028,0.04,0.931
13072,AIUABA,CE,FAZENDA NOVA,0.648,272,0.864,0.096,0.007,0.022,0.041,0.905
13072,AIUABA,CE,LAGOA DOS VIEIRAS,0.647,161,0.795,0.143,0.019,0.043,0.062,0.857
13072,AIUABA,CE,ASSENTAMENTO BARAUNA FERRADA,0.599,137,0.956,0.029,0.0,0.015,0.015,0.971
13072,AIUABA,CE,ASSENTAMENTO DA LINDEZA,0.566,137,0.876,0.102,0.0,0.022,0.022,0.898
13072,AIUABA,CE,SUMARÉ,0.514,141,0.809,0.17,0.0,0.021,0.021,0.83
