TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
44458,DIVINÓPOLIS,MG,BURITIS,0.753,656,0.639,0.253,0.07,0.027,0.108,0.747
44458,DIVINÓPOLIS,MG,MARIA HELENA,0.718,1301,0.572,0.334,0.05,0.027,0.093,0.665
44458,DIVINÓPOLIS,MG,DONA ROSA,0.716,2743,0.47,0.425,0.055,0.038,0.104,0.574
44458,DIVINÓPOLIS,MG,NAÇÕES,0.702,3003,0.462,0.44,0.054,0.029,0.098,0.56
44458,DIVINÓPOLIS,MG,BELA VISTA,0.702,2917,0.451,0.444,0.053,0.036,0.104,0.555
44458,DIVINÓPOLIS,MG,NITERÓI,0.688,5518,0.48,0.443,0.037,0.025,0.076,0.556
44458,DIVINÓPOLIS,MG,SERRA VERDE,0.686,2317,0.509,0.407,0.044,0.031,0.084,0.593
44458,DIVINÓPOLIS,MG,INTERLAGOS,0.685,5547,0.439,0.473,0.048,0.029,0.087,0.526
44458,DIVINÓPOLIS,MG,PARAÍSO,0.684,2233,0.497,0.415,0.046,0.027,0.088,0.585
44458,DIVINÓPOLIS,MG,TIETÊ,0.675,2619,0.447,0.454,0.051,0.032,0.098,0.545
44458,DIVINÓPOLIS,MG,NOSSA SENHORA DAS GRAÇAS,0.674,3543,0.45,0.462,0.044,0.03,0.088,0.538
44458,DIVINÓPOLIS,MG,SÃO JOSÉ,0.674,3776,0.437,0.473,0.045,0.031,0.091,0.528
44458,DIVINÓPOLIS,MG,PORTO VELHO,0.664,5581,0.431,0.485,0.046,0.027,0.083,0.514
44458,DIVINÓPOLIS,MG,CATALÃO,0.659,5445,0.426,0.489,0.042,0.03,0.083,0.509
44458,DIVINÓPOLIS,MG,SANTO ANTÔNIO DOS CAMPOS,0.646,3633,0.459,0.465,0.044,0.022,0.076,0.535
44458,DIVINÓPOLIS,MG,NOVA HOLANDA,0.64,1262,0.528,0.394,0.043,0.025,0.079,0.607
44458,DIVINÓPOLIS,MG,QUINTA DAS PALMEIRAS,0.638,757,0.596,0.332,0.032,0.025,0.073,0.669
44458,DIVINÓPOLIS,MG,SÃO JUDAS TADEU,0.637,2960,0.419,0.491,0.05,0.025,0.09,0.509
44458,DIVINÓPOLIS,MG,DAVANUZE,0.635,1903,0.483,0.436,0.043,0.023,0.08,0.563
44458,DIVINÓPOLIS,MG,OLIVEIRAS,0.628,1964,0.464,0.455,0.042,0.025,0.083,0.547
44458,DIVINÓPOLIS,MG,ORION,0.624,1446,0.454,0.453,0.044,0.032,0.093,0.547
44458,DIVINÓPOLIS,MG,ESPÍRITO SANTO,0.622,2396,0.422,0.488,0.051,0.026,0.09,0.512
44458,DIVINÓPOLIS,MG,CASA NOVA,0.621,1696,0.468,0.449,0.046,0.022,0.083,0.551
44458,DIVINÓPOLIS,MG,DANILO PASSOS II,0.62,1936,0.442,0.472,0.049,0.027,0.088,0.53
44458,DIVINÓPOLIS,MG,ESPLANADA,0.619,3170,0.412,0.502,0.044,0.03,0.085,0.497
44458,DIVINÓPOLIS,MG,DANILO PASSOS I,0.614,1422,0.451,0.456,0.049,0.027,0.091,0.542
44458,DIVINÓPOLIS,MG,JARDIM BELVEDERE I E II,0.61,3627,0.427,0.498,0.037,0.026,0.075,0.502
44458,DIVINÓPOLIS,MG,IPIRANGA,0.61,2957,0.394,0.517,0.048,0.028,0.09,0.484
44458,DIVINÓPOLIS,MG,ZONA RURAL,0.607,1814,0.428,0.481,0.052,0.024,0.09,0.518
44458,DIVINÓPOLIS,MG,JARDINÓPOLIS,0.607,723,0.574,0.355,0.041,0.024,0.07,0.644
