TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
86339,ENCANTADO,RS,NAVEGANTES,0.519,412,0.527,0.408,0.029,0.032,0.066,0.593
86339,ENCANTADO,RS,CENTRO,0.511,4541,0.272,0.641,0.046,0.026,0.086,0.358
86339,ENCANTADO,RS,PORTO QUINZE,0.462,576,0.33,0.564,0.064,0.031,0.104,0.434
86339,ENCANTADO,RS,PLANALTO,0.44,1504,0.289,0.626,0.049,0.03,0.085,0.374
86339,ENCANTADO,RS,NOSSA SENHORA APARECIDA - VILA POPULAR,0.43,768,0.438,0.507,0.038,0.016,0.056,0.494
86339,ENCANTADO,RS,VILA MOÇA,0.425,828,0.316,0.598,0.051,0.022,0.086,0.402
86339,ENCANTADO,RS,JARDIM DO TRABALHADOR,0.404,507,0.404,0.533,0.036,0.018,0.064,0.468
86339,ENCANTADO,RS,SÃO JOSÉ,0.38,390,0.29,0.615,0.051,0.028,0.095,0.385
86339,ENCANTADO,RS,JARDIM DA FONTE,0.376,229,0.271,0.611,0.079,0.022,0.118,0.389
86339,ENCANTADO,RS,LINHA BARRA DO GUAPORÉ,0.375,191,0.309,0.586,0.079,0.021,0.105,0.414
86339,ENCANTADO,RS,LAGO AZUL,0.373,487,0.392,0.548,0.031,0.021,0.06,0.452
86339,ENCANTADO,RS,LAMBARI,0.373,532,0.229,0.671,0.055,0.03,0.1,0.329
86339,ENCANTADO,RS,JACAREZINHO,0.337,767,0.227,0.695,0.053,0.02,0.078,0.305
86339,ENCANTADO,RS,SANTA CLARA,0.317,473,0.26,0.664,0.04,0.017,0.076,0.336
86339,ENCANTADO,RS,LINHA SANTA TERESINHA,0.312,225,0.244,0.662,0.062,0.018,0.093,0.337
86339,ENCANTADO,RS,LINHA BARRA DO COQUEIRO - DISTR. VALDÁSTICO,0.292,155,0.194,0.703,0.065,0.013,0.103,0.297
86339,ENCANTADO,RS,LINHA AUXILIADORA,0.289,184,0.19,0.712,0.06,0.011,0.098,0.288
86339,ENCANTADO,RS,LINHA PALMAS,0.267,267,0.213,0.708,0.052,0.026,0.078,0.291
86339,ENCANTADO,RS,LAJEADINHO,0.25,373,0.276,0.665,0.029,0.021,0.059,0.335
86339,ENCANTADO,RS,LINHA ARGOLA,0.165,142,0.134,0.803,0.049,0.014,0.063,0.197
86339,ENCANTADO,RS,LINHA GARIBALDI,0.098,111,0.333,0.649,0.009,0.009,0.018,0.351
