TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
86371,ERECHIM,RS,NÃO ESPECIFICADO,0.786,19,0.842,0.053,0.0,0.0,0.106,0.948
86371,ERECHIM,RS,PROGRESSO,0.625,3596,0.529,0.417,0.029,0.016,0.055,0.584
86371,ERECHIM,RS,PAIOL GRANDE,0.623,1649,0.465,0.449,0.042,0.031,0.085,0.55
86371,ERECHIM,RS,TRÊS VENDAS,0.56,6946,0.331,0.588,0.049,0.022,0.08,0.411
86371,ERECHIM,RS,SÃO VICENTE DE PAULO,0.549,2629,0.447,0.491,0.037,0.016,0.061,0.508
86371,ERECHIM,RS,PRESIDENTE VARGAS,0.533,1827,0.46,0.479,0.03,0.022,0.061,0.521
86371,ERECHIM,RS,CENTRO,0.529,25831,0.263,0.654,0.047,0.022,0.082,0.345
86371,ERECHIM,RS,AEROPORTO,0.516,1381,0.466,0.475,0.037,0.017,0.06,0.526
86371,ERECHIM,RS,ATLÂNTICO,0.484,3851,0.335,0.598,0.04,0.017,0.066,0.401
86371,ERECHIM,RS,PETTIT VILAGE,0.463,984,0.471,0.478,0.032,0.018,0.052,0.523
86371,ERECHIM,RS,BELA VISTA,0.456,2827,0.302,0.625,0.042,0.021,0.072,0.374
86371,ERECHIM,RS,KOLLER,0.451,2138,0.311,0.613,0.04,0.021,0.075,0.386
86371,ERECHIM,RS,ESTEVAM CARRARO,0.442,955,0.358,0.565,0.045,0.024,0.076,0.434
86371,ERECHIM,RS,ALDO ARIOLI,0.435,1515,0.305,0.616,0.046,0.022,0.079,0.384
86371,ERECHIM,RS,ESPERANÇA,0.42,777,0.265,0.633,0.066,0.021,0.102,0.367
86371,ERECHIM,RS,IPIRANGA,0.392,954,0.213,0.693,0.063,0.016,0.095,0.308
86371,ERECHIM,RS,MORADA DO SOL,0.388,758,0.31,0.612,0.042,0.02,0.078,0.388
86371,ERECHIM,RS,LINHO,0.381,567,0.295,0.621,0.058,0.019,0.085,0.38
86371,ERECHIM,RS,DEMOLINER,0.371,445,0.303,0.611,0.034,0.027,0.085,0.388
86371,ERECHIM,RS,SÃO CRISTÓVÃO,0.356,1025,0.36,0.586,0.024,0.023,0.053,0.413
86371,ERECHIM,RS,INTERIOR,0.348,1600,0.322,0.626,0.034,0.011,0.052,0.374
86371,ERECHIM,RS,DAL MOLIN,0.347,632,0.247,0.671,0.052,0.016,0.082,0.329
86371,ERECHIM,RS,FÁTIMA,0.299,295,0.271,0.651,0.047,0.017,0.077,0.348
86371,ERECHIM,RS,DISTRITO CAPOERÊ,0.244,444,0.333,0.622,0.027,0.011,0.045,0.378
