TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
35939,IRECÊ,BA,CENTRO,0.781,12942,0.673,0.27,0.014,0.037,0.056,0.729
35939,IRECÊ,BA,COOPIRECE,0.749,3924,0.674,0.27,0.012,0.038,0.057,0.731
35939,IRECÊ,BA,FUNDAÇÃO BRADESCO,0.724,3361,0.728,0.228,0.01,0.031,0.044,0.772
35939,IRECÊ,BA,SÃO JOSÉ,0.693,1279,0.694,0.245,0.017,0.037,0.061,0.755
35939,IRECÊ,BA,RECANTO DAS ÁRVORES,0.685,2152,0.678,0.27,0.011,0.035,0.052,0.73
35939,IRECÊ,BA,NOVO HORIZONTE,0.669,1387,0.797,0.172,0.006,0.02,0.032,0.829
35939,IRECÊ,BA,DISTRITO ANGICAL,0.666,1090,0.779,0.18,0.007,0.028,0.041,0.82
35939,IRECÊ,BA,PARAISO,0.66,1341,0.717,0.236,0.014,0.027,0.048,0.765
35939,IRECÊ,BA,ALTO DO MOURA,0.656,1036,0.62,0.312,0.016,0.046,0.068,0.688
35939,IRECÊ,BA,LOTEAMENTO FÉLIX,0.643,427,0.829,0.131,0.005,0.026,0.04,0.869
35939,IRECÊ,BA,VILA ESPERANÇA,0.633,610,0.808,0.157,0.005,0.02,0.035,0.843
35939,IRECÊ,BA,BAIXÃO SINÉSIA,0.626,833,0.771,0.192,0.012,0.02,0.036,0.807
35939,IRECÊ,BA,SÃO FRANCISCO,0.625,743,0.747,0.21,0.011,0.024,0.043,0.79
35939,IRECÊ,BA,ARNÓBIO BATISTA,0.609,650,0.671,0.275,0.022,0.026,0.055,0.726
35939,IRECÊ,BA,LAGOA DO TIÓ,0.601,1174,0.717,0.249,0.012,0.02,0.034,0.751
35939,IRECÊ,BA,POVOADO MEIA HORA,0.596,414,0.812,0.159,0.005,0.017,0.029,0.841
35939,IRECÊ,BA,POVOADO QUEIMADA DO FLORIANO,0.595,140,0.836,0.121,0.007,0.036,0.043,0.879
35939,IRECÊ,BA,VILA LIBERDADE,0.594,620,0.666,0.281,0.011,0.037,0.053,0.719
35939,IRECÊ,BA,POVOADO LAGOA NOVA,0.593,613,0.754,0.21,0.008,0.018,0.036,0.79
35939,IRECÊ,BA,SILVA PEREIRA,0.592,325,0.754,0.2,0.015,0.025,0.046,0.8
35939,IRECÊ,BA,POVOADO FAZENDA NOVA,0.589,275,0.756,0.196,0.04,0.004,0.048,0.804
35939,IRECÊ,BA,POVOADO MOCOZEIRO,0.578,289,0.772,0.187,0.01,0.024,0.041,0.813
35939,IRECÊ,BA,POVOADO BAIXÃO ZÉ PRETO,0.573,220,0.873,0.118,0.0,0.005,0.01,0.883
35939,IRECÊ,BA,POVOADO ACHADO,0.572,416,0.757,0.207,0.007,0.017,0.036,0.793
35939,IRECÊ,BA,GINÁSIO DE ESPORTE,0.559,359,0.627,0.315,0.014,0.042,0.059,0.686
35939,IRECÊ,BA,LOTEAMENTO FERNANDES,0.555,818,0.656,0.303,0.016,0.018,0.04,0.696
35939,IRECÊ,BA,POVOADO UMBUZEIRO,0.485,408,0.681,0.294,0.007,0.012,0.024,0.705
35939,IRECÊ,BA,POVOADO ITAPICURU,0.389,957,0.487,0.485,0.008,0.011,0.027,0.514
35939,IRECÊ,BA,POVOADO QUEIMADA DOS RODRIGUES,0.317,122,0.582,0.418,0.0,0.0,0.0,0.582
