TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
56030,ALEGRE,ES,FELIZ LEMBRANÇA,0.676,85,0.882,0.059,0.047,0.012,0.059,0.941
56030,ALEGRE,ES,CENTRO,0.648,6321,0.449,0.479,0.037,0.025,0.072,0.521
56030,ALEGRE,ES,VILA DO SUL,0.632,3722,0.474,0.459,0.035,0.024,0.068,0.542
56030,ALEGRE,ES,DISTRITO DE ANUTIBA,0.583,1159,0.503,0.426,0.035,0.025,0.071,0.574
56030,ALEGRE,ES,ASSENTAMENTO FLORESTA,0.52,163,0.558,0.368,0.031,0.037,0.074,0.632
56030,ALEGRE,ES,CLÉRIO MOULIN,0.491,454,0.542,0.403,0.022,0.022,0.055,0.597
56030,ALEGRE,ES,DISTRITO VILA DO CAFÉ,0.484,952,0.509,0.441,0.024,0.021,0.049,0.558
56030,ALEGRE,ES,DISTRITO DE CELINA,0.469,1729,0.412,0.529,0.033,0.021,0.058,0.47
56030,ALEGRE,ES,DISTRITO DE SANTA ANGÉLICA,0.448,368,0.421,0.503,0.046,0.019,0.076,0.497
56030,ALEGRE,ES,DISTRITO DE RIVE,0.432,1575,0.426,0.526,0.031,0.014,0.048,0.474
56030,ALEGRE,ES,DISTRITO DE SÃO JOÃO DO NORTE,0.419,187,0.353,0.54,0.053,0.037,0.106,0.459
56030,ALEGRE,ES,DISTRITO DE ARARAÍ,0.39,606,0.376,0.559,0.041,0.017,0.065,0.441
56030,ALEGRE,ES,ROSEIRA,0.32,185,0.508,0.459,0.005,0.027,0.032,0.54
56030,ALEGRE,ES,FLORES DE APARECIDA DO NORTE,0.189,169,0.189,0.746,0.041,0.012,0.065,0.254
