TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
15474,SÃO BENEDITO,CE,CENTRO-SEDE,0.882,7307,0.608,0.285,0.011,0.089,0.106,0.714
15474,SÃO BENEDITO,CE,SEDE,0.832,2701,0.739,0.187,0.01,0.057,0.073,0.812
15474,SÃO BENEDITO,CE,SITIO SANTOS REIS,0.828,623,0.75,0.144,0.013,0.087,0.106,0.856
15474,SÃO BENEDITO,CE,SITIO JUCARA,0.813,1274,0.765,0.156,0.008,0.064,0.078,0.843
15474,SÃO BENEDITO,CE,INHUCU,0.81,1198,0.778,0.146,0.011,0.059,0.076,0.854
15474,SÃO BENEDITO,CE,SITIO JACARANDÁ,0.796,524,0.807,0.113,0.015,0.061,0.08,0.887
15474,SÃO BENEDITO,CE,MONS. OTALICIO,0.794,2281,0.695,0.228,0.009,0.062,0.076,0.771
15474,SÃO BENEDITO,CE,SITIO SAO MIGUEL,0.794,780,0.74,0.172,0.017,0.062,0.089,0.829
15474,SÃO BENEDITO,CE,CIDADE ALTA,0.785,1926,0.612,0.291,0.011,0.081,0.097,0.709
15474,SÃO BENEDITO,CE,SITIO PEDRA DE COCO I,0.783,495,0.677,0.2,0.016,0.099,0.123,0.8
15474,SÃO BENEDITO,CE,SITIO SAO VICENTE,0.781,517,0.774,0.143,0.014,0.066,0.084,0.858
15474,SÃO BENEDITO,CE,CRUZEIRO,0.779,1254,0.801,0.137,0.009,0.048,0.062,0.863
15474,SÃO BENEDITO,CE,SITIO ABRIGO,0.751,472,0.769,0.153,0.006,0.055,0.078,0.847
15474,SÃO BENEDITO,CE,SITIO PEDRA DE COCO II,0.75,496,0.724,0.188,0.022,0.054,0.088,0.812
15474,SÃO BENEDITO,CE,SITIO SANTA TEREZA I,0.743,582,0.768,0.16,0.005,0.06,0.072,0.84
15474,SÃO BENEDITO,CE,CORRENTE-SEDE,0.728,321,0.651,0.234,0.031,0.072,0.115,0.766
15474,SÃO BENEDITO,CE,ANGELIM-INHUCU,0.719,517,0.822,0.122,0.014,0.039,0.057,0.879
15474,SÃO BENEDITO,CE,BARREIROS,0.705,569,0.845,0.107,0.007,0.039,0.048,0.893
15474,SÃO BENEDITO,CE,SITIO BARRA,0.674,559,0.841,0.118,0.005,0.032,0.041,0.882
15474,SÃO BENEDITO,CE,SITIO INHARE,0.671,442,0.848,0.109,0.011,0.032,0.043,0.891
15474,SÃO BENEDITO,CE,SITIO MURICITUBA,0.663,496,0.891,0.081,0.002,0.026,0.028,0.919
15474,SÃO BENEDITO,CE,SITIO CARNAUBAL DOS MEDEIROS,0.656,724,0.796,0.162,0.015,0.026,0.042,0.838
15474,SÃO BENEDITO,CE,CARVALHO DE LIMA-SEDE,0.64,222,0.806,0.14,0.009,0.045,0.054,0.86
15474,SÃO BENEDITO,CE,ZONA RURAL,0.621,236,0.953,0.038,0.004,0.004,0.008,0.961
15474,SÃO BENEDITO,CE,SITIO XIQUE XIQUE,0.614,694,0.684,0.262,0.014,0.035,0.053,0.737
