TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
44814,ESMERALDAS,MG,CENTRO,0.79,5988,0.493,0.398,0.062,0.032,0.108,0.601
44814,ESMERALDAS,MG,NOVO RETIRO,0.727,4514,0.508,0.408,0.044,0.025,0.082,0.59
44814,ESMERALDAS,MG,SAO JOSE (COMUNIDADE),0.705,406,0.648,0.256,0.057,0.027,0.096,0.744
44814,ESMERALDAS,MG,SAO FRANCISCO DE ASSIS,0.696,3947,0.532,0.397,0.034,0.022,0.07,0.602
44814,ESMERALDAS,MG,DISTRITO DE MELO VIANA,0.692,4370,0.534,0.4,0.034,0.019,0.067,0.601
44814,ESMERALDAS,MG,RECREIO DO RETIRO,0.689,1732,0.552,0.37,0.031,0.031,0.081,0.633
44814,ESMERALDAS,MG,VARGEM BENTO DA COSTA,0.672,512,0.664,0.26,0.027,0.041,0.076,0.74
44814,ESMERALDAS,MG,CACHOEIRINHA (COMUNIDADE),0.671,180,0.628,0.261,0.033,0.044,0.111,0.739
44814,ESMERALDAS,MG,MORADAS SANTA QUITERIA,0.669,1565,0.597,0.334,0.039,0.021,0.068,0.665
44814,ESMERALDAS,MG,POUSADAS DOS BANDEIRANTES,0.666,1403,0.545,0.376,0.047,0.024,0.08,0.625
44814,ESMERALDAS,MG,URUCUIA (COMUNIDADE),0.657,586,0.63,0.295,0.051,0.009,0.076,0.706
44814,ESMERALDAS,MG,CAIO MARTINS (COMUNIDADE),0.657,745,0.564,0.35,0.058,0.016,0.086,0.65
44814,ESMERALDAS,MG,DISTRITO DE ANDIROBA,0.634,646,0.571,0.348,0.046,0.017,0.08,0.651
44814,ESMERALDAS,MG,RESIDENCIAL CAIO MARTINS,0.632,1165,0.538,0.387,0.039,0.027,0.076,0.614
44814,ESMERALDAS,MG,CASTELO BRANCO,0.616,820,0.64,0.301,0.033,0.021,0.058,0.698
44814,ESMERALDAS,MG,VALE DO BOM JESUS (COMUNIDADE),0.613,294,0.633,0.293,0.051,0.017,0.075,0.708
44814,ESMERALDAS,MG,SERRA VERDE,0.607,597,0.491,0.414,0.054,0.028,0.095,0.586
44814,ESMERALDAS,MG,QUINTAS SAO JOSE,0.603,948,0.5,0.418,0.047,0.026,0.081,0.581
44814,ESMERALDAS,MG,BOA VISTA (COMUNIDADE),0.593,284,0.5,0.394,0.056,0.032,0.106,0.606
44814,ESMERALDAS,MG,NOSSA FAZENDA - AREA EXTERNA,0.57,1392,0.479,0.451,0.042,0.018,0.07,0.549
44814,ESMERALDAS,MG,CARACOIS DE CIMA (COMUNIDADE),0.564,457,0.617,0.324,0.028,0.024,0.058,0.675
44814,ESMERALDAS,MG,CARACOIS DE BAIXO (COMUNIDADE),0.562,1325,0.405,0.506,0.051,0.025,0.091,0.496
44814,ESMERALDAS,MG,SAO PEDRO,0.561,1619,0.432,0.492,0.032,0.027,0.077,0.509
44814,ESMERALDAS,MG,MANGA,0.558,456,0.478,0.434,0.046,0.029,0.088,0.566
44814,ESMERALDAS,MG,RECANTO DA MATA,0.536,237,0.608,0.329,0.034,0.017,0.063,0.671
44814,ESMERALDAS,MG,TIJUCO (COMUNIDADE),0.515,1777,0.442,0.498,0.033,0.016,0.061,0.503
44814,ESMERALDAS,MG,FERNAO DIAS,0.464,347,0.406,0.507,0.046,0.017,0.086,0.492
44814,ESMERALDAS,MG,VOLTA,0.436,513,0.376,0.544,0.037,0.029,0.08,0.456
