TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
86240,ELDORADO DO SUL,RS,CIDADE VERDE,0.76,2943,0.516,0.38,0.046,0.047,0.103,0.619
86240,ELDORADO DO SUL,RS,CENTRO,0.752,7166,0.48,0.428,0.04,0.04,0.093,0.573
86240,ELDORADO DO SUL,RS,SANS SOUCI,0.689,3462,0.42,0.473,0.054,0.046,0.107,0.527
86240,ELDORADO DO SUL,RS,BOM RETIRO,0.687,416,0.558,0.32,0.094,0.024,0.122,0.68
86240,ELDORADO DO SUL,RS,PARQUE ELDORADO 1ª PARTE,0.686,1907,0.486,0.418,0.053,0.032,0.097,0.583
86240,ELDORADO DO SUL,RS,ITAI,0.633,960,0.451,0.436,0.043,0.059,0.112,0.563
86240,ELDORADO DO SUL,RS,PICADA,0.626,1030,0.482,0.427,0.04,0.034,0.092,0.574
86240,ELDORADO DO SUL,RS,CHACARA,0.616,1458,0.459,0.453,0.037,0.04,0.088,0.547
86240,ELDORADO DO SUL,RS,PARQUE ELDORADO 4ª PARTE,0.584,449,0.633,0.305,0.042,0.013,0.061,0.694
86240,ELDORADO DO SUL,RS,PARQUE ELDORADO 3ª PARTE,0.528,816,0.384,0.517,0.059,0.032,0.099,0.483
