TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
8192,LIMA CAMPOS,MA,POVOADO SÃO DOMINGOS - ZONA RURAL,0.738,271,0.697,0.196,0.03,0.055,0.107,0.804
8192,LIMA CAMPOS,MA,POVOADO PARADA DO BOM JESUS - ZONA RURAL,0.648,252,0.837,0.115,0.016,0.032,0.048,0.885
8192,LIMA CAMPOS,MA,CENTRO - ZONA URBANA,0.644,4659,0.59,0.366,0.01,0.026,0.044,0.634
8192,LIMA CAMPOS,MA,POVOADO SÃO JOSÉ DOS MOURAS - ZONA RURAL,0.627,275,0.909,0.069,0.004,0.018,0.022,0.931
8192,LIMA CAMPOS,MA,POVOADO SANTO ANTONIO DOS SARDINHAS - ZONA RURAL,0.625,212,0.91,0.061,0.005,0.024,0.029,0.939
8192,LIMA CAMPOS,MA,POVOADO NOVA SALVACÃO - ZONA RURAL,0.614,260,0.865,0.104,0.004,0.023,0.031,0.896
8192,LIMA CAMPOS,MA,POVOADO VILA NOVA - ZONA RURAL,0.613,98,0.888,0.071,0.0,0.041,0.041,0.929
8192,LIMA CAMPOS,MA,POVOADO SANTA MARIA DOS FERNANDES - ZONA RURAL,0.605,232,0.853,0.112,0.0,0.03,0.034,0.887
8192,LIMA CAMPOS,MA,POVOADO FAZENDA BAIXÃO - ZONA RURAL,0.601,184,0.891,0.082,0.011,0.011,0.027,0.918
8192,LIMA CAMPOS,MA,POVOADO SÃO LOURENCO - ZONA RURAL,0.596,150,0.847,0.113,0.0,0.02,0.04,0.887
8192,LIMA CAMPOS,MA,BAIRRO TOCA DA RAPOSA - ZONA URBANA,0.584,309,0.796,0.168,0.01,0.026,0.036,0.832
8192,LIMA CAMPOS,MA,POVOADO SÍTIO DO BOM JESUS - ZONA RURAL,0.56,163,0.865,0.117,0.006,0.006,0.018,0.883
8192,LIMA CAMPOS,MA,BAIRRO VITORINO FREIRE - ZONA URBANA,0.518,500,0.57,0.376,0.008,0.04,0.054,0.624
8192,LIMA CAMPOS,MA,POVOADO BODE - ZONA RURAL,0.47,134,0.731,0.239,0.0,0.03,0.03,0.761
8192,LIMA CAMPOS,MA,POVOADO LAGO SALVADOR - ZONA RURAL,0.441,154,0.675,0.292,0.013,0.019,0.032,0.707
8192,LIMA CAMPOS,MA,POVOADO CENTRINHO - ZONA RURAL,0.351,196,0.592,0.403,0.0,0.005,0.005,0.597
