TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
82910,RIO DO SUL,SC,CENTRO,0.495,7053,0.207,0.707,0.037,0.023,0.085,0.292
82910,RIO DO SUL,SC,LARANJEIRAS,0.462,3162,0.223,0.693,0.035,0.021,0.085,0.308
82910,RIO DO SUL,SC,BOA VISTA,0.451,2431,0.294,0.629,0.04,0.02,0.076,0.37
82910,RIO DO SUL,SC,SUMARE,0.431,2303,0.199,0.712,0.038,0.02,0.087,0.286
82910,RIO DO SUL,SC,BARRA TABOÃO,0.41,1987,0.236,0.687,0.037,0.021,0.079,0.315
82910,RIO DO SUL,SC,CANTA GALO,0.406,2959,0.22,0.708,0.034,0.019,0.07,0.29
82910,RIO DO SUL,SC,SANTANA,0.404,2357,0.23,0.695,0.036,0.019,0.074,0.304
82910,RIO DO SUL,SC,PROGRESSO,0.393,2030,0.244,0.683,0.037,0.018,0.072,0.316
82910,RIO DO SUL,SC,BUDAG,0.389,1993,0.221,0.705,0.041,0.016,0.074,0.295
82910,RIO DO SUL,SC,FUNDO CANOAS,0.387,2155,0.201,0.724,0.036,0.022,0.074,0.275
82910,RIO DO SUL,SC,BELA ALIANÇA,0.378,1984,0.221,0.711,0.036,0.016,0.071,0.292
82910,RIO DO SUL,SC,BARRAGEM,0.377,1800,0.271,0.663,0.031,0.019,0.066,0.337
82910,RIO DO SUL,SC,RAINHA,0.348,450,0.236,0.673,0.036,0.036,0.092,0.328
82910,RIO DO SUL,SC,ALTO ITOUPAVA,0.347,132,0.28,0.606,0.053,0.045,0.113,0.393
82910,RIO DO SUL,SC,BARRA DO TROMBUDO,0.315,1643,0.272,0.677,0.032,0.012,0.052,0.324
82910,RIO DO SUL,SC,TABOÃO,0.314,941,0.209,0.722,0.034,0.02,0.069,0.278
82910,RIO DO SUL,SC,ALBERTINA,0.304,583,0.146,0.775,0.046,0.012,0.079,0.225
82910,RIO DO SUL,SC,SANTA RITA,0.296,868,0.294,0.651,0.032,0.014,0.055,0.349
82910,RIO DO SUL,SC,NAVEGANTES,0.292,315,0.203,0.714,0.051,0.013,0.084,0.287
82910,RIO DO SUL,SC,VALADA ITOUPAVA,0.277,513,0.185,0.743,0.025,0.023,0.071,0.256
82910,RIO DO SUL,SC,BARRA DA ITOUPAVA,0.225,503,0.181,0.761,0.022,0.018,0.058,0.239
82910,RIO DO SUL,SC,JARDIM ALEXANDRO,0.196,490,0.245,0.71,0.035,0.004,0.045,0.29
82910,RIO DO SUL,SC,VALADA SÃO PAULO,0.177,882,0.177,0.788,0.02,0.003,0.034,0.211
82910,RIO DO SUL,SC,SERRA TABOÃO,0.175,168,0.214,0.726,0.03,0.0,0.06,0.274
