TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
8117,JOSELÂNDIA,MA,POVOADO SANTA MARIA - ZONA RURAL,0.689,450,0.891,0.069,0.002,0.033,0.039,0.93
8117,JOSELÂNDIA,MA,CENTRO - ZONA URBANA,0.662,3232,0.666,0.295,0.014,0.023,0.04,0.706
8117,JOSELÂNDIA,MA,POVOADO CANAS DE CIMA - ZONA RURAL,0.648,334,0.859,0.102,0.018,0.018,0.039,0.898
8117,JOSELÂNDIA,MA,ALTO BRASIL - ZONA URBANA,0.647,759,0.75,0.203,0.016,0.028,0.048,0.798
8117,JOSELÂNDIA,MA,POVOADO NOVA VIDA - ZONA RURAL,0.64,534,0.882,0.103,0.0,0.011,0.015,0.897
8117,JOSELÂNDIA,MA,POVOADO TANQUE - ZONA RURAL,0.64,435,0.894,0.087,0.007,0.005,0.019,0.913
8117,JOSELÂNDIA,MA,POVOADO SANTA LUZIA - ZONA RURAL,0.626,279,0.939,0.054,0.004,0.004,0.008,0.947
8117,JOSELÂNDIA,MA,POVOADO SERRINHA - ZONA RURAL,0.614,783,0.789,0.183,0.006,0.019,0.028,0.817
8117,JOSELÂNDIA,MA,POVOADO CAZUZA - ZONA RURAL,0.612,386,0.87,0.114,0.003,0.013,0.016,0.886
8117,JOSELÂNDIA,MA,POVOADO ALDEIA DOS FLORES - ZONA RURAL,0.611,202,0.95,0.04,0.0,0.005,0.01,0.96
8117,JOSELÂNDIA,MA,POVOADO BONITO-ZONA RURAL,0.61,158,0.899,0.07,0.0,0.032,0.032,0.931
8117,JOSELÂNDIA,MA,NOVA JOSELÂNDIA,0.608,791,0.736,0.224,0.014,0.025,0.04,0.776
8117,JOSELÂNDIA,MA,POVOADO SOLTA - ZONA RURAL,0.605,545,0.806,0.167,0.015,0.013,0.028,0.834
8117,JOSELÂNDIA,MA,POVOADO SAO JOAQUIM - ZONA RURAL,0.527,223,0.803,0.179,0.004,0.009,0.017,0.82
