TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
46418,ITACARAMBI,MG,CENTRO,0.721,5939,0.686,0.271,0.016,0.02,0.043,0.729
46418,ITACARAMBI,MG,FABIAO II,0.622,485,0.742,0.208,0.027,0.019,0.05,0.792
46418,ITACARAMBI,MG,VILA FLORENTINA,0.612,521,0.854,0.136,0.004,0.006,0.01,0.864
46418,ITACARAMBI,MG,BAIRRO SAO JOSE,0.595,929,0.654,0.296,0.014,0.03,0.049,0.703
46418,ITACARAMBI,MG,ZONA RURAL,0.578,268,0.862,0.127,0.0,0.007,0.011,0.873
46418,ITACARAMBI,MG,SERRARIA,0.524,85,0.741,0.212,0.024,0.012,0.048,0.789
46418,ITACARAMBI,MG,VARGEM GRANDE,0.492,310,0.574,0.371,0.013,0.035,0.054,0.628
46418,ITACARAMBI,MG,REMANSO,0.473,157,0.739,0.236,0.013,0.013,0.026,0.765
46418,ITACARAMBI,MG,RIACHAO PAJEU,0.459,90,0.722,0.244,0.011,0.0,0.033,0.755
46418,ITACARAMBI,MG,COMUNIDADE DE JUNCO,0.431,39,0.718,0.256,0.0,0.026,0.026,0.744
