TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
17795,PARNAMIRIM,RN,NOVA PARNAMIRIM,0.74,22484,0.459,0.451,0.027,0.053,0.09,0.549
17795,PARNAMIRIM,RN,PIRANGI DO NORTE - DISTRITO LITORAL,0.685,2046,0.561,0.363,0.029,0.041,0.074,0.635
17795,PARNAMIRIM,RN,PIUM - DISTRITO LITORAL,0.682,1334,0.605,0.322,0.034,0.035,0.073,0.678
17795,PARNAMIRIM,RN,EMAUS,0.671,10272,0.433,0.486,0.025,0.048,0.079,0.512
17795,PARNAMIRIM,RN,MONTE CASTELO,0.67,10656,0.446,0.479,0.027,0.04,0.075,0.521
17795,PARNAMIRIM,RN,NOVA HIDROLÂNDIA,0.653,5677,0.473,0.46,0.021,0.039,0.068,0.541
17795,PARNAMIRIM,RN,PASSAGEM DE AREIA,0.644,9486,0.449,0.484,0.027,0.032,0.068,0.517
17795,PARNAMIRIM,RN,BELA PARNAMIRIM,0.628,2478,0.536,0.403,0.022,0.032,0.061,0.597
17795,PARNAMIRIM,RN,SANTA TEREZA,0.626,4159,0.45,0.479,0.026,0.037,0.071,0.521
17795,PARNAMIRIM,RN,LIBERDADE,0.608,3660,0.472,0.465,0.025,0.033,0.063,0.535
17795,PARNAMIRIM,RN,COTOVELO - DISTRITO LITORAL,0.599,733,0.525,0.396,0.027,0.042,0.078,0.603
17795,PARNAMIRIM,RN,ROSA DOS VENTOS,0.591,5298,0.393,0.532,0.027,0.04,0.074,0.467
17795,PARNAMIRIM,RN,BOA ESPERANCA,0.588,4622,0.38,0.542,0.028,0.044,0.079,0.459
17795,PARNAMIRIM,RN,JARDIM PLANALTO,0.586,3339,0.371,0.541,0.027,0.05,0.087,0.458
17795,PARNAMIRIM,RN,SANTOS REIS,0.583,6246,0.413,0.52,0.022,0.034,0.065,0.478
17795,PARNAMIRIM,RN,COHABINAL,0.569,7461,0.36,0.566,0.026,0.04,0.074,0.434
17795,PARNAMIRIM,RN,PARQUE DE EXPOSICOES,0.546,1645,0.447,0.483,0.024,0.038,0.069,0.516
17795,PARNAMIRIM,RN,CENTRO,0.536,4642,0.373,0.56,0.024,0.037,0.067,0.44
17795,PARNAMIRIM,RN,VALE DO SOL,0.507,1824,0.453,0.492,0.021,0.03,0.056,0.509
17795,PARNAMIRIM,RN,CAJUPIRANGA,0.476,1874,0.378,0.557,0.028,0.032,0.067,0.445
