TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
46752,ITAÚNA,MG,GARCIAS,0.615,2790,0.39,0.515,0.049,0.024,0.095,0.485
46752,ITAÚNA,MG,ITAUNENSE,0.586,2341,0.376,0.529,0.05,0.029,0.095,0.471
46752,ITAÚNA,MG,SANTANENSE,0.581,3528,0.341,0.563,0.048,0.034,0.095,0.436
46752,ITAÚNA,MG,POVOADO DOS LOPES,0.577,93,0.495,0.366,0.118,0.011,0.14,0.635
46752,ITAÚNA,MG,LOURDES,0.565,5234,0.292,0.61,0.053,0.03,0.099,0.391
46752,ITAÚNA,MG,AEROPORTO,0.55,111,0.486,0.396,0.054,0.063,0.117,0.603
46752,ITAÚNA,MG,PARQUE JARDIM SANTANENSE ,0.55,1928,0.346,0.555,0.043,0.038,0.1,0.446
46752,ITAÚNA,MG,CENTRO,0.549,9377,0.258,0.648,0.047,0.032,0.094,0.352
46752,ITAÚNA,MG,SANTO ANTÔNIO,0.541,3037,0.311,0.595,0.047,0.028,0.095,0.406
46752,ITAÚNA,MG,IRMÃOS AULLER,0.522,1675,0.353,0.558,0.041,0.033,0.09,0.443
46752,ITAÚNA,MG,MORADA NOVA,0.521,2477,0.433,0.507,0.029,0.02,0.059,0.492
46752,ITAÚNA,MG,PADRE EUSTÁQUIO,0.52,4343,0.283,0.629,0.042,0.028,0.087,0.37
46752,ITAÚNA,MG,GRAÇAS,0.516,2724,0.304,0.604,0.044,0.033,0.091,0.395
46752,ITAÚNA,MG,RESIDENCIAL SÃO GERALDO,0.514,1768,0.391,0.535,0.033,0.03,0.074,0.465
46752,ITAÚNA,MG,ZONA RURAL,0.513,1796,0.39,0.536,0.042,0.023,0.074,0.464
46752,ITAÚNA,MG,VÁRZEA DA OLARIA,0.512,2042,0.344,0.571,0.053,0.02,0.085,0.429
46752,ITAÚNA,MG,PIO XII,0.505,1140,0.34,0.561,0.048,0.036,0.1,0.44
46752,ITAÚNA,MG,CIDADE NOVA,0.503,2293,0.341,0.577,0.04,0.03,0.08,0.421
46752,ITAÚNA,MG,PIEDADE,0.497,2462,0.299,0.612,0.048,0.026,0.089,0.388
46752,ITAÚNA,MG,JADIR MARINHO DE FARIA,0.484,1726,0.319,0.594,0.043,0.026,0.088,0.407
46752,ITAÚNA,MG,NOVO HORIZONTE,0.462,712,0.438,0.497,0.031,0.021,0.064,0.502
46752,ITAÚNA,MG,MORRO DO ENGENHO,0.437,448,0.306,0.583,0.049,0.038,0.112,0.418
