TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
74250,APUCARANA,PR,JARDIM PONTA GROSSA,0.624,4067,0.419,0.502,0.044,0.024,0.079,0.498
74250,APUCARANA,PR,NÚCLEO HABITACIONAL CASTELO BRANCO,0.592,6074,0.343,0.569,0.047,0.029,0.088,0.431
74250,APUCARANA,PR,JARDIM DIAMANTINA,0.581,2520,0.353,0.547,0.055,0.032,0.101,0.454
74250,APUCARANA,PR,LOTEAMENTO RESIDENCIAL CIDADE EDUCAÇÃO,0.58,3204,0.399,0.523,0.04,0.027,0.077,0.476
74250,APUCARANA,PR,VILA AGARI,0.543,4587,0.261,0.636,0.057,0.033,0.102,0.363
74250,APUCARANA,PR,CENTRO,0.539,16187,0.241,0.669,0.047,0.03,0.09,0.331
74250,APUCARANA,PR,JARDIM TRABALHISTA,0.536,3848,0.338,0.583,0.043,0.025,0.079,0.417
74250,APUCARANA,PR,VILA FELIZ,0.516,5121,0.212,0.689,0.057,0.028,0.098,0.31
74250,APUCARANA,PR,NÚCLEO HABITACIONAL AFONSO ALVES DE CAMARGO,0.5,3346,0.273,0.639,0.046,0.031,0.088,0.361
74250,APUCARANA,PR,VILA NOSSA SENHORA DA CONCEIÇÃO,0.474,3021,0.235,0.677,0.044,0.034,0.089,0.324
74250,APUCARANA,PR,VILA REIS,0.473,2771,0.306,0.617,0.045,0.023,0.076,0.382
74250,APUCARANA,PR,JARDIM PAULISTA,0.468,2638,0.26,0.654,0.04,0.032,0.086,0.346
74250,APUCARANA,PR,NÚCLEO HABITACIONAL OSMAR GUARACY FREIRE,0.453,1881,0.241,0.665,0.061,0.025,0.095,0.336
74250,APUCARANA,PR,VILA REGINA,0.445,43,0.395,0.488,0.07,0.023,0.116,0.511
74250,APUCARANA,PR,JARDIM MONÇÕES,0.445,1196,0.372,0.559,0.025,0.033,0.069,0.441
74250,APUCARANA,PR,NÚCLEO HABITACIONAL PAPA JOÃO PAULO I,0.437,2891,0.231,0.691,0.049,0.02,0.078,0.309
74250,APUCARANA,PR,VILA SANTA TEREZINHA,0.436,2747,0.245,0.676,0.041,0.025,0.077,0.322
74250,APUCARANA,PR,VILA FORMOSA,0.418,1461,0.205,0.702,0.044,0.03,0.095,0.3
74250,APUCARANA,PR,PIRAPÓ,0.396,2799,0.241,0.693,0.037,0.019,0.066,0.307
74250,APUCARANA,PR,JARDIM AEROPORTO,0.395,85,0.459,0.471,0.012,0.047,0.071,0.53
74250,APUCARANA,PR,NÚCLEO HABITACIONAL ADRIANO CORREIA,0.388,1212,0.215,0.698,0.041,0.036,0.087,0.302
74250,APUCARANA,PR,CAIXA SÃO PEDRO,0.163,107,0.318,0.636,0.028,0.019,0.047,0.365
