TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
43672,CONSELHEIRO PENA,MG,CÓRREGO PADRE ÂNGELO,0.58,128,0.602,0.312,0.039,0.039,0.086,0.688
43672,CONSELHEIRO PENA,MG,CENTRO,0.526,6434,0.401,0.545,0.028,0.014,0.054,0.455
43672,CONSELHEIRO PENA,MG,ROCHEDO,0.526,130,0.469,0.423,0.085,0.015,0.108,0.577
43672,CONSELHEIRO PENA,MG,BARRA DO CUIETE,0.519,744,0.585,0.368,0.017,0.019,0.046,0.631
43672,CONSELHEIRO PENA,MG,FERRUGINHA,0.498,816,0.404,0.515,0.05,0.017,0.081,0.485
43672,CONSELHEIRO PENA,MG,BUENO,0.466,203,0.379,0.507,0.079,0.02,0.114,0.493
43672,CONSELHEIRO PENA,MG,CHAPADA DO BUENO,0.442,308,0.565,0.39,0.019,0.006,0.044,0.609
43672,CONSELHEIRO PENA,MG,PENHA DO NORTE,0.421,571,0.377,0.55,0.039,0.019,0.074,0.451
43672,CONSELHEIRO PENA,MG,SAO LUIZ,0.381,1091,0.39,0.559,0.033,0.012,0.051,0.441
43672,CONSELHEIRO PENA,MG,CUIETE VELHO,0.367,249,0.478,0.474,0.024,0.004,0.048,0.526
43672,CONSELHEIRO PENA,MG,MÃOS DADAS,0.36,485,0.503,0.47,0.006,0.004,0.026,0.529
43672,CONSELHEIRO PENA,MG,VILA JOAO PINTO,0.311,143,0.364,0.566,0.021,0.028,0.07,0.434
