TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
14915,ORÓS,CE,GUASSUSSE - DISTRITO,0.809,1846,0.823,0.12,0.007,0.048,0.058,0.881
14915,ORÓS,CE,CENTRO - SEDE,0.772,3368,0.688,0.249,0.009,0.051,0.063,0.751
14915,ORÓS,CE,SAO ROMAO - SITIO,0.76,122,0.779,0.115,0.041,0.066,0.107,0.886
14915,ORÓS,CE,PALESTINA - DISTRITO,0.742,963,0.767,0.168,0.006,0.045,0.064,0.831
14915,ORÓS,CE,JUREMA - SITIO,0.71,144,0.882,0.056,0.007,0.056,0.063,0.945
14915,ORÓS,CE,CENTRO,0.693,1191,0.746,0.202,0.005,0.043,0.053,0.799
14915,ORÓS,CE,SAO GERALDO - SEDE,0.689,1031,0.816,0.145,0.001,0.038,0.04,0.856
14915,ORÓS,CE,CAATINGA - SITIO,0.684,327,0.89,0.067,0.009,0.031,0.043,0.933
14915,ORÓS,CE,IGAROI - DISTRITO,0.654,494,0.838,0.123,0.004,0.03,0.038,0.876
14915,ORÓS,CE,SANTAREM - DISTRITO,0.645,557,0.873,0.106,0.002,0.014,0.021,0.894
14915,ORÓS,CE,ESTREITO - SITIO,0.644,181,0.912,0.05,0.006,0.033,0.039,0.951
14915,ORÓS,CE,PAI ANTONIO - SITIO,0.626,142,0.923,0.042,0.014,0.021,0.035,0.958
14915,ORÓS,CE,CIDADE - SITIO,0.618,126,0.937,0.032,0.008,0.024,0.032,0.969
14915,ORÓS,CE,PEREIRO DOS PEDROS - SITIO,0.615,256,0.891,0.086,0.004,0.02,0.024,0.915
14915,ORÓS,CE,CARAUBAS - SITIO,0.613,105,0.743,0.19,0.01,0.038,0.068,0.811
14915,ORÓS,CE,SAO JOSE - SEDE,0.611,1201,0.71,0.253,0.001,0.032,0.038,0.748
14915,ORÓS,CE,PEDREGULHO - SITIO,0.589,298,0.695,0.248,0.007,0.044,0.058,0.753
14915,ORÓS,CE,ROCHEDO - POVOADO,0.587,63,0.825,0.127,0.0,0.048,0.048,0.873
14915,ORÓS,CE,DNOCS - SEDE,0.573,241,0.797,0.166,0.004,0.025,0.037,0.834
14915,ORÓS,CE,CABECA DE NEGRO - SITIO,0.57,283,0.82,0.155,0.0,0.021,0.025,0.845
14915,ORÓS,CE,PEREIRO DOS BARBOSAS - SITIO,0.558,176,0.79,0.17,0.006,0.028,0.04,0.83
14915,ORÓS,CE,JARDIM - SITIO,0.556,139,0.863,0.115,0.0,0.014,0.021,0.884
14915,ORÓS,CE,CARO CUSTOU - SITIO,0.548,63,0.778,0.175,0.0,0.048,0.048,0.826
14915,ORÓS,CE,CARNAUBINHA - SITIO,0.524,94,0.809,0.16,0.0,0.032,0.032,0.841
