TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
75256,CORNÉLIO PROCÓPIO,PR,JARDIM UNIAO,0.632,914,0.495,0.412,0.054,0.02,0.093,0.588
75256,CORNÉLIO PROCÓPIO,PR,JARDIM FIGUEIRA,0.587,1204,0.453,0.461,0.045,0.027,0.085,0.538
75256,CORNÉLIO PROCÓPIO,PR,CENTRO,0.56,9940,0.314,0.603,0.049,0.023,0.082,0.396
75256,CORNÉLIO PROCÓPIO,PR,VILA INDEPENDENCIA,0.554,1670,0.374,0.533,0.056,0.026,0.094,0.468
75256,CORNÉLIO PROCÓPIO,PR,JARDIM PANORAMA,0.552,1896,0.35,0.552,0.057,0.028,0.099,0.449
75256,CORNÉLIO PROCÓPIO,PR,JARDIM ORLIZA,0.536,908,0.422,0.492,0.05,0.026,0.085,0.507
75256,CORNÉLIO PROCÓPIO,PR,CONJUNTO FORTUNATO SIBIM,0.529,1074,0.42,0.5,0.039,0.024,0.08,0.5
75256,CORNÉLIO PROCÓPIO,PR,VILA SEUGLING,0.493,1954,0.285,0.617,0.053,0.033,0.099,0.384
75256,CORNÉLIO PROCÓPIO,PR,JARDIM BELA VISTA,0.486,1504,0.366,0.557,0.048,0.021,0.077,0.443
75256,CORNÉLIO PROCÓPIO,PR,JARDIM PEROLA,0.479,848,0.33,0.57,0.05,0.038,0.101,0.431
75256,CORNÉLIO PROCÓPIO,PR,JARDIM PROGRESSO,0.455,568,0.426,0.505,0.032,0.019,0.069,0.495
75256,CORNÉLIO PROCÓPIO,PR,JARDIM PRIMAVERA,0.449,1112,0.291,0.612,0.044,0.034,0.096,0.387
75256,CORNÉLIO PROCÓPIO,PR,DISTRITO DE CONGONHAS,0.438,972,0.371,0.558,0.04,0.02,0.071,0.442
75256,CORNÉLIO PROCÓPIO,PR,JARDIM ESTORIL,0.436,1553,0.264,0.648,0.046,0.028,0.089,0.353
75256,CORNÉLIO PROCÓPIO,PR,VILA POPULAR,0.409,1200,0.348,0.587,0.044,0.015,0.066,0.414
