TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
38458,RUY BARBOSA,BA,DISTRITO TAPIRAÍPE,0.72,1006,0.834,0.121,0.016,0.016,0.045,0.879
38458,RUY BARBOSA,BA,NOVA BRASÍLIA,0.704,3442,0.721,0.239,0.015,0.015,0.04,0.761
38458,RUY BARBOSA,BA,FOLGA,0.699,2342,0.766,0.198,0.012,0.011,0.037,0.803
38458,RUY BARBOSA,BA,JARDIM DO CEDRO,0.691,2684,0.695,0.259,0.02,0.016,0.046,0.741
38458,RUY BARBOSA,BA,MANOEL ANTONIO,0.681,1121,0.727,0.219,0.026,0.014,0.054,0.781
38458,RUY BARBOSA,BA,DISTRITO MORRO DAS FLORES,0.673,579,0.793,0.157,0.028,0.012,0.05,0.843
38458,RUY BARBOSA,BA,FLORES,0.665,486,0.86,0.103,0.021,0.008,0.037,0.897
38458,RUY BARBOSA,BA,CENTRO,0.661,2570,0.638,0.312,0.022,0.021,0.05,0.688
38458,RUY BARBOSA,BA,POVOADO NOVA CONQUISTA,0.661,498,0.9,0.076,0.004,0.012,0.024,0.924
38458,RUY BARBOSA,BA,POVOADO SANTA CLARA,0.659,549,0.903,0.078,0.009,0.002,0.018,0.921
38458,RUY BARBOSA,BA,TAPIRAÍPE,0.651,498,0.898,0.084,0.004,0.01,0.018,0.916
38458,RUY BARBOSA,BA,POVOADO CALDEIRÃO DO MORRO,0.628,422,0.863,0.111,0.009,0.002,0.025,0.888
38458,RUY BARBOSA,BA,POVOADO RIACHO DANTAS,0.624,226,0.894,0.075,0.0,0.009,0.031,0.925
38458,RUY BARBOSA,BA,POVOADO ZUCA,0.61,269,0.907,0.082,0.007,0.004,0.011,0.918
38458,RUY BARBOSA,BA,POVOADO HUMAITÁ,0.543,270,0.796,0.181,0.004,0.011,0.022,0.818
38458,RUY BARBOSA,BA,DISTRITO SEDE,0.496,149,0.772,0.201,0.0,0.013,0.026,0.798
