TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
59137,SUMIDOURO,RJ,ASA NORTE,0.481,647,0.456,0.478,0.034,0.023,0.066,0.522
59137,SUMIDOURO,RJ,DUAS IRMÃS,0.47,1719,0.443,0.506,0.029,0.015,0.051,0.494
59137,SUMIDOURO,RJ,DONA MARIANA,0.462,1121,0.491,0.465,0.021,0.02,0.045,0.536
59137,SUMIDOURO,RJ,MURINELI,0.461,494,0.401,0.518,0.038,0.028,0.08,0.481
59137,SUMIDOURO,RJ,CENTRO,0.409,1477,0.341,0.595,0.036,0.02,0.064,0.405
59137,SUMIDOURO,RJ,CAMPINAS,0.358,1630,0.286,0.653,0.028,0.026,0.061,0.347
59137,SUMIDOURO,RJ,VALE DOS PINHEIROS,0.296,403,0.387,0.566,0.007,0.027,0.046,0.433
59137,SUMIDOURO,RJ,VENDA DA PONTE,0.265,260,0.312,0.627,0.019,0.031,0.062,0.374
59137,SUMIDOURO,RJ,SANTO ANDRÉ,0.237,309,0.304,0.641,0.032,0.016,0.054,0.358
59137,SUMIDOURO,RJ,SOLEDADE I,0.233,739,0.123,0.821,0.03,0.016,0.055,0.178
59137,SUMIDOURO,RJ,CAMPO LEAL,0.188,502,0.191,0.761,0.016,0.022,0.048,0.239
59137,SUMIDOURO,RJ,SÃO LOURENÇO,0.168,307,0.117,0.831,0.026,0.013,0.052,0.169
59137,SUMIDOURO,RJ,SOLEDADE II,0.159,559,0.175,0.787,0.011,0.018,0.038,0.213
59137,SUMIDOURO,RJ,BENFICA,0.136,653,0.168,0.809,0.008,0.009,0.023,0.191
