TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
71978,TREMEMBÉ,SP,CENTRO,0.625,6713,0.304,0.574,0.087,0.023,0.121,0.425
71978,TREMEMBÉ,SP,JARDIM ALBERTO RONCONI,0.609,2355,0.44,0.479,0.039,0.027,0.08,0.52
71978,TREMEMBÉ,SP,PARQUE DAS FONTES,0.575,3721,0.299,0.59,0.055,0.034,0.11,0.409
71978,TREMEMBÉ,SP,NÃO ESPECIFICADO,0.568,153,0.876,0.105,0.02,0.0,0.02,0.896
71978,TREMEMBÉ,SP,PARQUE RESIDENCIAL FLOR DO VALE,0.555,2506,0.298,0.585,0.059,0.04,0.116,0.414
71978,TREMEMBÉ,SP,JARDIM SANTANA,0.534,3244,0.289,0.613,0.059,0.027,0.098,0.387
71978,TREMEMBÉ,SP,JARDIM RESIDENCIAL ELDORADO,0.507,2025,0.269,0.619,0.066,0.029,0.111,0.38
71978,TREMEMBÉ,SP,PADRE ETERNO,0.489,602,0.35,0.543,0.066,0.02,0.106,0.456
71978,TREMEMBÉ,SP,RETIRO FELIZ,0.453,336,0.348,0.545,0.062,0.033,0.107,0.455
71978,TREMEMBÉ,SP,PARQUE VERA CRUZ,0.44,879,0.303,0.604,0.048,0.028,0.094,0.397
