TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
86517,ESTEIO,RS,JARDIM PLANALTO,0.76,8237,0.484,0.423,0.048,0.032,0.093,0.577
86517,ESTEIO,RS,CENTRO,0.746,16724,0.434,0.464,0.054,0.034,0.104,0.538
86517,ESTEIO,RS,NOVO ESTEIO,0.74,3778,0.466,0.427,0.056,0.038,0.107,0.573
86517,ESTEIO,RS,TAMANDARÉ,0.719,2952,0.444,0.441,0.054,0.041,0.117,0.561
86517,ESTEIO,RS,LIBERDADE,0.707,3299,0.45,0.448,0.048,0.039,0.103,0.553
86517,ESTEIO,RS,PARQUE AMADOR,0.706,4191,0.429,0.465,0.06,0.032,0.105,0.534
86517,ESTEIO,RS,SÃO JOSÉ,0.701,3313,0.557,0.373,0.034,0.029,0.069,0.626
86517,ESTEIO,RS,OLÍMPICA,0.698,2826,0.537,0.386,0.043,0.026,0.076,0.613
86517,ESTEIO,RS,PARQUE PRIMAVERA,0.688,3469,0.567,0.37,0.031,0.024,0.063,0.63
86517,ESTEIO,RS,SÃO SEBASTIÃO,0.641,1387,0.478,0.429,0.043,0.037,0.092,0.57
86517,ESTEIO,RS,TRÊS PORTOS,0.546,563,0.426,0.476,0.053,0.034,0.098,0.524
86517,ESTEIO,RS,TRÊS MARIAS,0.52,852,0.529,0.415,0.026,0.02,0.055,0.584
