TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
1538,SENADOR GUIOMARD,AC,CENTRO,0.479,4758,0.257,0.665,0.046,0.026,0.078,0.335
1538,SENADOR GUIOMARD,AC,COHAB,0.446,1199,0.295,0.614,0.058,0.028,0.091,0.386
1538,SENADOR GUIOMARD,AC,TRIUNFO,0.417,1770,0.243,0.674,0.045,0.027,0.083,0.326
1538,SENADOR GUIOMARD,AC,JARDIM BOTANICO,0.4,260,0.277,0.596,0.069,0.05,0.127,0.404
1538,SENADOR GUIOMARD,AC,ZONA RURAL PA LIMEIRA,0.366,373,0.335,0.587,0.059,0.019,0.078,0.413
1538,SENADOR GUIOMARD,AC,ZONA RURAL,0.356,1476,0.199,0.728,0.043,0.025,0.073,0.272
1538,SENADOR GUIOMARD,AC,ZONA RURAL PSDA BONAL,0.34,439,0.196,0.708,0.073,0.016,0.096,0.292
1538,SENADOR GUIOMARD,AC,DEMOCRACIA,0.339,462,0.31,0.617,0.03,0.026,0.073,0.383
1538,SENADOR GUIOMARD,AC,NAIRE DE PAULA LEITE 2,0.337,663,0.311,0.624,0.033,0.02,0.066,0.377
1538,SENADOR GUIOMARD,AC,ZONA RURAL - KM 52 BOCA DO ACRE,0.337,263,0.316,0.605,0.034,0.042,0.08,0.396
1538,SENADOR GUIOMARD,AC,18 DE SETEMBRO,0.335,717,0.287,0.643,0.045,0.018,0.069,0.356
1538,SENADOR GUIOMARD,AC,ZONA RURAL RML PROGRESSO,0.329,193,0.218,0.668,0.062,0.047,0.114,0.332
1538,SENADOR GUIOMARD,AC,FAZENDINHA,0.322,671,0.215,0.708,0.048,0.025,0.077,0.292
1538,SENADOR GUIOMARD,AC,ZONA RURAL - KM 70 BOCA DO ACRE,0.251,164,0.183,0.732,0.067,0.012,0.085,0.268
1538,SENADOR GUIOMARD,AC,SAO FRANCISCO,0.227,301,0.252,0.688,0.047,0.003,0.06,0.312
1538,SENADOR GUIOMARD,AC,ZONA RURAL - PIRÃ DE RÃ,0.174,46,0.239,0.696,0.065,0.0,0.065,0.304
