TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
53856,TRÊS CORAÇÕES,MG,PARQUE JUSSARA,0.728,2045,0.506,0.387,0.066,0.022,0.106,0.612
53856,TRÊS CORAÇÕES,MG,FLORA,0.693,288,0.569,0.285,0.111,0.024,0.145,0.714
53856,TRÊS CORAÇÕES,MG,BOA VENTURA,0.687,2303,0.445,0.446,0.076,0.018,0.109,0.554
53856,TRÊS CORAÇÕES,MG,VILA JESSÉ,0.682,2818,0.425,0.466,0.067,0.024,0.108,0.533
53856,TRÊS CORAÇÕES,MG,VILAS BOAS,0.681,2434,0.435,0.458,0.068,0.021,0.109,0.544
53856,TRÊS CORAÇÕES,MG,JARDIM PARAÍSO,0.676,2171,0.417,0.457,0.078,0.022,0.124,0.541
53856,TRÊS CORAÇÕES,MG,COTIA,0.65,4470,0.367,0.524,0.064,0.027,0.108,0.475
53856,TRÊS CORAÇÕES,MG,SÃO JERÔNIMO,0.644,806,0.491,0.404,0.068,0.017,0.103,0.594
53856,TRÊS CORAÇÕES,MG,CENTRO,0.644,15476,0.339,0.557,0.06,0.026,0.103,0.442
53856,TRÊS CORAÇÕES,MG,NOSSA SENHORA APARECIDA,0.61,1802,0.362,0.509,0.083,0.031,0.13,0.492
53856,TRÊS CORAÇÕES,MG,ZONA RURAL,0.565,93,0.527,0.366,0.043,0.043,0.108,0.635
53856,TRÊS CORAÇÕES,MG,SANTA TEREZA,0.562,2033,0.318,0.562,0.075,0.027,0.119,0.437
53856,TRÊS CORAÇÕES,MG,SANTO AFONSO,0.555,1761,0.35,0.549,0.068,0.018,0.103,0.453
53856,TRÊS CORAÇÕES,MG,CHORÓ CARNAUBINHA,0.541,621,0.37,0.504,0.072,0.04,0.125,0.495
53856,TRÊS CORAÇÕES,MG,PARQUE BANDEIRANTES,0.499,1151,0.289,0.586,0.071,0.035,0.124,0.413
53856,TRÊS CORAÇÕES,MG,JARDIM AMÉRICA,0.419,850,0.212,0.673,0.06,0.038,0.115,0.327
53856,TRÊS CORAÇÕES,MG,SÃO CONRADO,0.411,664,0.256,0.64,0.062,0.021,0.105,0.361
