TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
64254,FRANCA,SP,NÃO ESPECIFICADO,0.693,17,0.941,0.0,0.0,0.059,0.059,1.0
64254,FRANCA,SP,JARDIM SANTA EFIGÊNIA,0.652,3184,0.412,0.492,0.05,0.032,0.096,0.508
64254,FRANCA,SP,JARDIM SANTA BÁRBARA,0.651,2239,0.495,0.427,0.04,0.024,0.078,0.573
64254,FRANCA,SP,JARDIM AEROPORTO III,0.643,1956,0.483,0.438,0.04,0.027,0.082,0.565
64254,FRANCA,SP,JARDIM AEROPORTO II,0.642,5091,0.395,0.515,0.049,0.026,0.089,0.484
64254,FRANCA,SP,JARDIM MARTINS,0.639,2035,0.428,0.472,0.059,0.025,0.099,0.527
64254,FRANCA,SP,JARDIM DOUTOR ANTÔNIO PETRÁGLIA,0.638,5394,0.342,0.547,0.061,0.034,0.11,0.452
64254,FRANCA,SP,CITY PETRÓPOLIS,0.631,6113,0.411,0.511,0.042,0.027,0.078,0.489
64254,FRANCA,SP,JARDIM PINHEIROS I,0.623,3473,0.378,0.524,0.06,0.026,0.097,0.475
64254,FRANCA,SP,PARQUE VICENTE LEPORACE I,0.623,4514,0.377,0.532,0.053,0.027,0.091,0.468
64254,FRANCA,SP,JARDIM TROPICAL II,0.619,2627,0.351,0.528,0.06,0.043,0.122,0.473
64254,FRANCA,SP,VILA CHICO JULIO,0.613,6329,0.342,0.559,0.059,0.027,0.096,0.438
64254,FRANCA,SP,JARDIM PORTINARI,0.605,4606,0.361,0.547,0.051,0.031,0.091,0.452
64254,FRANCA,SP,CENTRO,0.604,17874,0.271,0.617,0.067,0.032,0.113,0.384
64254,FRANCA,SP,JARDIM BRASILÂNDIA,0.597,9725,0.326,0.583,0.05,0.029,0.091,0.417
64254,FRANCA,SP,VILA REZENDE,0.594,4236,0.341,0.562,0.051,0.034,0.096,0.437
64254,FRANCA,SP,JARDIM CALIFÓRNIA,0.591,3548,0.338,0.562,0.056,0.03,0.101,0.439
64254,FRANCA,SP,JARDIM NOÊMIA,0.591,4419,0.319,0.579,0.056,0.031,0.103,0.422
64254,FRANCA,SP,VILA SANTA LUZIA,0.59,2797,0.353,0.546,0.064,0.026,0.101,0.454
64254,FRANCA,SP,JARDIM CONCEIÇÃO LEITE,0.59,7196,0.301,0.597,0.058,0.031,0.101,0.402
64254,FRANCA,SP,JARDIM REDENTOR,0.584,2177,0.373,0.529,0.049,0.038,0.098,0.471
64254,FRANCA,SP,JARDIM PALESTINA,0.583,1153,0.382,0.5,0.069,0.036,0.117,0.499
64254,FRANCA,SP,JARDIM PAULO ARCHETTI,0.58,2631,0.421,0.505,0.046,0.021,0.075,0.496
64254,FRANCA,SP,VILA REAL,0.58,272,0.434,0.415,0.07,0.059,0.151,0.585
64254,FRANCA,SP,JARDIM AVIAÇÃO,0.58,1482,0.449,0.471,0.044,0.028,0.08,0.529
64254,FRANCA,SP,VILA SANTA TEREZINHA,0.578,3152,0.393,0.528,0.046,0.026,0.079,0.472
64254,FRANCA,SP,JARDIM LUÍZA II,0.575,587,0.453,0.45,0.053,0.032,0.097,0.55
64254,FRANCA,SP,JARDIM MARIA ROSA,0.567,2131,0.33,0.558,0.066,0.031,0.112,0.442
64254,FRANCA,SP,VILA MARTA,0.564,2963,0.29,0.592,0.073,0.031,0.118,0.408
64254,FRANCA,SP,VILA EUROPA,0.562,2757,0.368,0.547,0.053,0.024,0.085,0.453
64254,FRANCA,SP,RESIDENCIAL JARDIM VERA CRUZ,0.56,3313,0.335,0.575,0.053,0.025,0.091,0.426
64254,FRANCA,SP,PARQUE DO HORTO,0.559,3474,0.346,0.569,0.056,0.022,0.086,0.432
